pathway	ES	NES	pval	direction	n_genes_in_set	n_genes_after_intersection	padj	log2err	leading_edge	context	target	n_perturbed	n_control	n_genes_ranked	ranking_method	gene_filter	msigdb_collection
HALLMARK_FATTY_ACID_METABOLISM	-0.355125217805596	-0.959019246993263	0.562237762237762	down	158	157	0.624839445728879	0.0329645228841272	ECH1;HSPH1;HMGCS1;BMPR1B;MIF;ACADM;HSD17B4;H2AFZ;HSP90AA1;ACSL4;ECI1;SUCLG1;ME1;NCAPH2;APEX1;ACAT2;ALAD;NTHL1;SDHD;ACAA1;RAP1GDS1;ECI2;SUCLA2;ACO2;ACOT2;SMS;UROS;HIBCH;ACADVL;AUH;IDH1;CBR1;METAP1;GCDH;CRAT;PDHA1;ALDH3A2;BPHL;LGALS1;GLUL;CRYZ;LDHA;ELOVL5;CEL	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_G2M_CHECKPOINT	0.510279096927266	1.28756441549795	0.0318021201413428	up	200	193	0.227158001009591	0.0933040495921608	CCND1;HMMR;TPX2;NOTCH2;NUSAP1;RBL1;CKS2;CENPE;HMGB3;SMC4;CTCF;CCNA2;SAP30;SFPQ;AURKB;STAG1;CDC27;KIF2C;TACC3;RAD21;RASAL2;PRC1;BIRC5;NEK2;SMAD3;HUS1;INCENP;SLC38A1;KPNA2;AURKA;CENPF;MAD2L1;EZH2;KIF20B;TROAP;UBE2C;CKS1B;PLK1;CUL4A;MKI67;ABL1;TOP2A;E2F2;CENPA;SRSF10;POLE;ATRX;CCNF;PURA;HMGA1;KIF22;EWSR1;CDKN3;CDC7;FBXO5;STIL;FOXN3;SMC2;TMPO;KIF23;ESPL1;UPF1;SS18;CCNB2;FANCC;KIF5B;ILF3;RBM14;CDKN2C;DTYMK;BRCA2;WRN;BUB1;SYNCRIP;MTF2;YTHDC1;KIF15	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_GLYCOLYSIS	0.472774541985932	1.19570240421843	0.0934162498310126	up	200	198	0.363972920414721	0.0529732526440329	HMMR;CLDN3;PYGL;HSPA5;VEGFA;PLOD2;ECD;RBCK1;SAP30;P4HA1;AKR1A1;HAX1;TPST1;CHPF;EGFR;SLC16A3;PC;ELF3;TALDO1;BPNT1;COG2;AURKA;DDIT4;KIF20A;SLC35A3;CITED2;ALG1;COPB2;PLOD1;TSTA3;SOD1;ME2;CENPA;GALK1;MET;CLN6;IRS2;GOT1;MED24;SDHC;GPR87;TGFA;UGP2;ENO2;NANP;DEPDC1;PMM2;P4HA2;HOMER1;IGFBP3;GCLC;MDH2;B3GALT6;ADORA2B;SDC2;CYB5A;DLD;GNPDA1;QSOX1;PPP2CB;EGLN3;SRD5A3;PKP2;LHPP;STC1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEDGEHOG_SIGNALING	0.511282686447195	1.0344192816432	0.411001642036125	up	36	35	0.54639412790889	0.0249717715401965	VEGFA;CELSR1;DPYSL2;ETS2;TLE1;PTCH1;UNC5C;L1CAM;AMOT	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEME_METABOLISM	0.502700390131304	1.26844140370944	0.0399565099211742	up	200	193	0.249728187007339	0.0829663391489805	CAST;RIOK3;HTATIP2;HIST1H4C;MGST3;CDC27;SLC7A11;CLCN3;ENDOD1;PC;TRAK2;BSG;LAMP2;ARL2BP;USP15;CA2;H1F0;SLC6A8;OPTN;TNRC6B;PRDX2;MARK3;GAPVD1;E2F2;ARHGEF12;YPEL5;LPIN2;FBXO9;HAGH;FOXJ2;TCEA1;SLC10A3;MOSPD1;SLC6A9;CAT;EIF2AK1;MOCOS;OSBP2;MARCH2;BPGM;BLVRA;P4HA2;SLC25A37;UCP2;PICALM;GCLC;FOXO3;RBM38;ATP6V0A1;CTNS;PPOX;RBM5;BACH1;AGPAT4;PSMD9;KHNYN;CIR1;FBXO7;GLRX5;EZH1;HTRA2;LRP10;GYPC	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HYPOXIA	0.422303404503618	1.06484078751366	0.30438333787095	up	200	191	0.510110683972479	0.0268872924008882	PRDX5;HSPA5;VEGFA;TPD52;DDIT3;ERRFI1;SAP30;P4HA1;GAPDH;EGFR;NFIL3;AKAP12;DDIT4;F3;BHLHE40;JMJD6;NAGK;CITED2;JUN;TGM2;TES;FOS;RORA;SIAH2;GALK1;IRS2;PLAC8;SULT2B1;UGP2;ENO2;KLF7;P4HA2;IGFBP3;ANXA2;FOXO3;NDRG1;B3GALT6;ADORA2B;WSB1;SDC2;BTG1;IDS;SCARB1;CHST3;LXN;HEXA;GBE1;STC1;SELENBP1;PFKFB3;BGN;TMEM45A;STC2;TPI1;DPYSL4;CDKN1B;PIM1;ILVBL;CP;PDGFB;S100A4;IER3;PDK1;PAM;VHL;SDC4;SLC37A4;GPC4;EDN2;PHKG1;PNRC1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL2_STAT5_SIGNALING	0.401926748928524	1.01429736957515	0.423348736069584	up	200	194	0.54639412790889	0.0214512705721571	HIPK2;CTSZ;DENND5A;CAPG;P4HA1;SERPINB6;GPX4;TIAM1;SYNGR2;CDCP1;ETV4;SNX9;CA2;NFIL3;AHNAK;NCOA3;BHLHE40;IFITM3;TGM2;MYO1C;RORA;MAPKAPK2;IGF1R;S100A1;PTCH1;ANXA4;TTC39B;NDRG1;FURIN;CCNE1;XBP1;BCL2L1;SPP1;CAPN3;ITGA6;SOCS2;ARL4A;PLSCR1;GADD45B;SLC29A2;FAM126B;CDC42SE2;CD83;NFKBIZ;SWAP70	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.479546665733909	1.11637713903189	0.251970846348356	up	87	87	0.510110683972479	0.0319516418172933	IFNGR2;CXCL1;HAX1;CD9;IL17RA;OSMR;STAT1;JUN;CBL;STAM2;IL15RA;PTPN11;MYD88;TNF;GRB2;IL10RB;MAP3K8;LTB;ACVR1B;PIM1;TNFRSF12A	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INFLAMMATORY_RESPONSE	0.405748269581761	1.02531105986981	0.397236146863569	up	200	197	0.54639412790889	0.022402563681916	ADRM1;SRI;TIMP1;TAPBP;IFNGR2;SPHK1;NFKBIA;ATP2A2;F3;OSMR;RIPK2;CD82;INHBA;MET;NMI;IL15RA;KIF1B;NAMPT;EREG;ADORA2B;PTPRE;NFKB1;RELA;ITGB8;FZD5;GNAI3;GPR132;CCL20;SEMA4D;LY6E;CX3CL1;TNFSF15;SCN1B;ICOSLG;ACVR1B;IL18;LYN;MXD1;ICAM1;EDN1;TLR1;IRF1;RAF1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.458202824559818	1.07474418971099	0.316328043897375	up	97	93	0.510110683972479	0.0277109447570908	CASP8;HLA-C;PARP14;NCOA7;NUB1;PSME1;RIPK2;IFITM3;PARP9;RNF31;NMI;TRIM25;B2M;SP110;WARS;TRIM26;MX1;PSMA3;TXNIP;ADAR;PLSCR1;LY6E;USP18;IFIT3;TRIM5;MOV10;PNPT1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.472266849249001	1.19441838959361	0.0946329593078275	up	200	198	0.363972920414721	0.0526059181483477	HLA-B;HLA-A;SRI;RNF213;TAPBP;CASP8;RBCK1;SPPL2A;NFKBIA;PARP14;MTHFD2;MVP;PSME1;NCOA3;RIPK2;STAT1;CASP7;IFITM3;MX2;RNF31;NMI;IL15RA;TRIM25;B2M;SP110;BPGM;NAMPT;WARS;TRIM26;MX1;PSMA3;MYD88;BTG1;NFKB1;TXNIP;ADAR;SAMHD1;ARL4A;PLSCR1;ISOC1;C1R;LYSMD2;PSMB2;XAF1;DDX58;IFNAR2;LY6E;USP18;IFIT3	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_DN	0.413518461692934	1.04239750533102	0.352805010893246	up	200	190	0.518830898372421	0.0243995032133761	TGFB2;COPZ2;SLC16A7;SLC25A23;CLSTN3;PTPRJ;FGGY;PTGFR;DTNB;SGK1;THRB;CCNA1;MX1;SKIL;MFSD6;GTF3C5;LFNG;MSH5;GRID2;GAMT;TFCP2L1;KRT15;YBX2;SPTBN2;EGF;CAMK1D;NR4A2;CYP39A1;EDN1;EDN2;STAG3;YPEL1;TLX1;EPHA5	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_UP	0.45973079458328	1.16017094383892	0.139032345746127	up	200	194	0.397061006382663	0.0427485909911673	SERPINA3;ATG10;JUP;EVI5;BIRC3;TRIB1;CBR4;PCSK1N;EPHB2;ETV4;CA2;MALL;AKAP12;SLPI;TOR1AIP2;PRKG2;INHBA;CBL;MMD;WDR33;BPGM;PLEK2;CTSS;IGFBP3;EREG;TFPI;SDCCAG8;SPP1;CROT;USP12;ARG1;GALNT3;CDADC1;RBM4;CCL20;GYPC;AVL9;PLAT;IL1RL2;ITGBL1;STRN;CBX8;GFPT2;SCN1B;PRRX1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MITOTIC_SPINDLE	0.53810670318151	1.36093512145866	0.0098688657563877	up	200	198	0.180655919955531	0.168819300017839	TPX2;PALLD;NOTCH2;NUSAP1;ARHGDIA;CDC42BPA;CENPE;CLIP1;SMC4;RICTOR;ARHGEF2;CDC27;KIF2C;DYNLL2;TRIO;SSH2;CEP57;RASAL2;PRC1;CEP192;HOOK3;BIRC5;TIAM1;NEK2;DLGAP5;RANBP9;CDK5RAP2;SMC3;EPB41L2;ATG4B;INCENP;CLASP1;AURKA;CENPF;KIF20B;ARL8A;PLK1;GSN;FLNA;ARFGEF1;CKAP5;ABL1;FGD4;APC;ARHGEF3;MAP1S;TOP2A;NCK2;BIN1;CD2AP;ARHGEF12;STAU1;LATS1;KIF22;SASS6;CLIP2;FBXO5;ARHGAP5;ARHGEF11;KIF23;KIF1B;NEDD9;ESPL1;ARHGEF7;RAB3GAP1;TUBGCP2;KIF3B;RHOF;VCL;WASF2;CCNB2;KIF5B;KATNB1;CDC42;PPP4R2;SOS1;ARHGAP29;BRCA2;ECT2;BUB1;KIF15;TUBD1;ANLN;CSNK1D;ROCK1;TSC1;DST;ARAP3;NDC80	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MTORC1_SIGNALING	0.418003975804852	1.05599636721803	0.324979680303441	up	200	196	0.510110683972479	0.0256837094944353	FADS1;HSP90B1;ATP6V1D;HSPA5;PPA1;PLOD2;DDIT3;IGFBP5;TBK1;P4HA1;SLC7A11;GAPDH;RRM2;CD9;NFYC;SDF2L1;ATP2A2;ADIPOR2;MTHFD2;NFIL3;RDH11;AURKA;PSAT1;PRDX1;CALR;DDIT4;PSME3;PLK1;BHLHE40;SEC11A;SRD5A1;NUP205;ACLY;TES;SQSTM1;TUBG1;STIP1;EEF1E1;EIF2S2;M6PR;RPN1;CCNF;TCEA1;HSPA9;GOT1;PHGDH;GCLC;NAMPT;WARS;XBP1;PSMA3;HPRT1;POLR3G;SLC9A3R1;DHFR;SYTL2;SSR1;INSIG1;DHCR24;RIT1;STARD4;ELOVL6;FKBP2;BUB1;ETF1;EGLN3;PSMD12;GBE1;EPRS;STC1;CDC25A;FADS2	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V1	-0.569457379396097	-1.57358613962832	4.85090373243274e-05	down	200	197	0.0024254518662163	0.557332238758646	SNRPD2;PSMD8;FBL;RPS5;PSMC4;RPL18;HNRNPA1;PRPF31;MCM4;SNRPG;YWHAE;RPS2;RSL1D1;RNPS1;SET;NOLC1;RANBP1;HNRNPC;RUVBL2;TRIM28;CDK4;SMARCC1;HDDC2;FAM120A;RPS10;MCM7;PGK1;H2AFZ;C1QBP;SRM;NOP56;DDX21;CDC45;SNRPA;PRDX3;POLE3;CANX;EIF3J;EIF3B;TXNL4A;MCM5;GSPT1;PCBP1;HSPE1;IMPDH2;CBX3;VDAC3;NCBP1;PSMA2;KARS;PABPC1;APEX1;LSM7;TFDP1;HSPD1;EEF1B2;RPL34;PHB2;XPO1;EIF4H;GLO1;NPM1;ACP1;UBE2E1;AP3S1;NHP2;RPS6;IARS;IFRD1;DEK;PSMC6;COPS5;PPIA;PSMA4;MCM6;RPL22;TARDBP;ERH;RPL14;PRPS2;POLD2	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V2	-0.615974886938459	-1.45735137516546	0.0180655919955531	down	58	58	0.180655919955531	0.179054499269993	EXOSC5;DCTPP1;MCM4;MRTO4;NOLC1;CDK4;SRM;NOP56;LAS1L;RABEPK;RCL1;MCM5;HSPE1;CBX3;NIP7;SUPV3L1;HSPD1;IPO4;NPM1;UNG;TCOF1;GRWD1;PUS1;PPRC1;UTP20;TMEM97;MYC;DDX18;SORD;PES1;RRP9;SLC19A1;PPAN	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYOGENESIS	0.367630927666653	0.93029715676392	0.641430499325236	up	200	199	0.668156770130454	0.0151600115061266	SVIL;ITGB1;ERBB3;ATP6AP1;SPHK1;ACSL1;PC;AK1;GPX3;SYNGR2;NAV2;SLC6A8;GSN;BHLHE40;SPARC;MEF2A;BIN1;MYO1C;TNNT1;PDLIM7;PDE4DIP;APP;MAPRE3;FDPS;FGF2;IGFBP3;EFS;FLII;RIT1;ITGB4;CRYAB;SH3BGR;PFKM;GADD45B;SH2B1;CLU;NOTCH1;SORBS3;COL6A2;FKBP1B;PSEN2;SCD;STC2;MYH11;TSC2;BAG1;BDKRB2;SMTN;ABLIM1;ACTA1;PTP4A3	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_NOTCH_SIGNALING	0.569851586134067	1.13531801073187	0.27373287105828	up	32	32	0.510110683972479	0.032366670547296	CCND1;NOTCH2;SAP30;SKP1;MAML2;HES1;LFNG;ST3GAL6;ARRB1;RBX1;APH1A;FZD5;NOTCH1;PSEN2	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.401258112798724	-1.09983535373735	0.17818853974122	down	200	183	0.424258427955286	0.0641447501054599	COX6B1;MRPS12;ETFB;ECH1;BAX;NDUFA3;COX7B;TIMM13;NDUFB1;UQCR10;TIMM50;ACADM;ATP6V0C;UQCRFS1;MRPL11;LRPPRC;NDUFA1;MTRR;COX4I1;TIMM8B;COX5B;PRDX3;NDUFA2;ECI1;SUCLG1;TIMM9;ATP6V0E1;HADHA;BCKDHA;MRPL34;MRPS15;VDAC3;AFG3L2;POLR2F;SUPV3L1;NNT;UQCRH;PHB2;TOMM22;UQCRQ;IMMT;NDUFA7;SDHD;ACAA1;SUCLA2;UQCRC2;ACO2;SLC25A5;CYCS;MTX2;ACADVL;IDH1;LDHB;COX15;NDUFA5;OPA1;TIMM17A;PMPCA;IDH3A;COX5A;PDHA1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_P53_PATHWAY	0.354145723353439	0.894672345177952	0.743023570848009	up	200	196	0.758187317191846	0.0130909790236569	DDIT3;SFN;SLC7A11;SPHK1;RAD51C;SLC3A2;NOL8;AK1;HSPA4L;ERCC5;CGRRF1;IER5;EPHX1;S100A10;NINJ1;DDB2;DDIT4;ISCU;PTPN14;CD82;JUN;FOS;ADA;CTSD;MDM2;SLC35D1;CDKN2AIP;BAIAP2;APP;PDGFA;RAD9A;TPRKB;TGFA;ST14;FOXO3;NDRG1;PMM1;GADD45A;PTPRE;XPC;BTG1;FBXW7;RHBDF2;ITGB4;TXNIP;DNTTIP2;RCHY1;TCN2;HINT1;STEAP3;NOTCH1;PLK3;RETSAT;RRAD;CSRNP2;ANKRA2;CCNK;PCNA;ZMAT3;ACVR1B;JAG2;ABAT;EPS8L2;PITPNC1;OSGIN1;PERP;TRAF4;MXD1;S100A4;IER3	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PANCREAS_BETA_CELLS	0.493249536502564	1.02197659689627	0.428963070472504	up	40	40	0.54639412790889	0.0239685241368962	SPCS1;SEC11A;SRP14;SRP9;SRPRB;GCG;DPP4	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PEROXISOME	0.415181961032246	0.986645748978183	0.480152336311704	up	104	103	0.571609924180599	0.0206620726812402	CRABP2;PRDX5;FADS1;IDH2;ACSL1;MVP;RDH11;PRDX1;BCL10;TOP2A;ATXN1;SOD1;MLYCD;CLN6;VPS4B;CAT;SULT2B1;CNBP;FDPS;PEX2;SLC25A17;DHCR24;SLC25A19;ISOC1;RETSAT;ACOX1;PEX5;DLG4;EHHADH;YWHAH;CACNA1B;SLC35B2;FIS1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.46109555382282	1.09655055098075	0.282340862422998	up	105	104	0.510110683972479	0.0295530884280843	ARHGDIA;HSP90B1;DDIT3;SFN;TBK1;EGFR;ITPR2;TIAM1;ARF1;CALR;MAP3K7;SQSTM1;RPS6KA3;PTEN;PLCB1;PTPN11;ARPC3;UBE2N;RPS6KA1;EIF4E;DUSP3;CAB39;PPP2R1B;MYD88;CLTC;SMAD2;TRAF2;RIT1;PRKAA2;YWHAB;GRB2;THEM4;TSC2;CDKN1B;NOD1;ECSIT;CFL1;PRKAR2A;E2F1;PDK1;MAP2K3	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PROTEIN_SECRETION	0.507931928797545	1.19373221095506	0.142941962297759	up	96	95	0.397061006382663	0.0442078566868354	KRT18;LMAN1;TPD52;CD63;VAMP4;GOLGA4;AP3B1;EGFR;CLCN3;ARFIP1;GNAS;LAMP2;GOSR2;COG2;ERGIC3;SEC24D;ARF1;AP2B1;SEC22B;MON2;ARFGEF1;RAB5A;SCAMP1;RPS6KA3;COPB2;RER1;ANP32E;SOD1;M6PR;TOM1L1;ATP1A1;TSG101;VPS4B;ZW10;KIF1B;ARFGEF2;BNIP3;CLTC;STAM;VPS45	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.437198487930605	0.92699616399578	0.59248	up	49	46	0.644	0.0188155741171268	NDUFS2;GPX4;NDUFB4;GPX3;PRDX6;MGST1;SRXN1;PRDX1;PRDX2;SOD1;SBNO2;CAT;CDKN2D;GCLC;SCAF4;MSRA	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_SPERMATOGENESIS	0.550040752827252	1.34216641752373	0.0251177394034537	up	135	133	0.209314495028781	0.107942085094929	KIF2C;AGFG1;NEK2;PCSK1N;RFC4;TALDO1;HSPA4L;BRAF;AURKA;EZH2;RPL39L;STAM2;SIRT1;CDKN3;CCNA1;TOPBP1;RAD17;COIL;CCNB2;CSNK2A2;PARP2;ARL4A;BUB1;HSPA2;PEBP1;OAZ3;YBX2;DBF4;NPHP1;CLPB;PRKAR2A;MTNR1A;TTK;DMC1;HSPA1L;SCG5;STRBP;PSMG1;SLC12A2;PCSK4;PACRG;ACRV1;IP6K1;CNIH2;CCT6B;ACE;IFT88	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TGF_BETA_SIGNALING	0.551524655426564	1.19708028205047	0.174139564256394	up	54	54	0.424258427955286	0.040984587350474	ID1;ID3;HIPK2;TJP1;IFNGR2;SMAD3;SKI;FNTA;RHOA;MAP3K7;APC;TGFBR1;CDH1;THBS1;SLC20A1;ARID4B;SMURF2;FURIN;SKIL;ACVR1;TRIM33;SMAD7	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.530816765183804	1.34135458092841	0.0125999187102019	up	200	197	0.180655919955531	0.149308206900753	PHLDA2;CCND1;AREG;BIRC3;IER2;VEGFA;NFE2L2;DENND5A;EIF1;IFNGR2;CXCL1;MCL1;TRIB1;SPHK1;NFKBIA;SMAD3;IER5;NFIL3;TANK;NINJ1;F3;BHLHE40;RIPK2;JUN;FOS;SQSTM1;INHBA;IL15RA;FOSL1;ETS2;IRS2;TNIP2;SGK1;NAMPT;HES1;GADD45A;NFKB2;CFLAR;PTPRE;CEBPD;BTG1;NFKB1;RELA;TNF;TUBB2A;GADD45B;SERPINB8;CCL20;SLC2A6;CD83;TGIF1;DDX58;CLCF1;STAT5A;PFKFB3;MAP3K8;GFPT2;PMEPA1;ICOSLG;LAMB3;SLC16A6;JUNB;KDM6B;IL18;MXD1;IER3;NR4A2;ICAM1;MAP2K3;EDN1;IRF1;TNFAIP2;SDC4;PNRC1;FOSB;RELB	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.43277196592819	1.03500227759544	0.387176865780634	up	113	109	0.54639412790889	0.0240238962523283	HSP90B1;TARS;HSPA5;VEGFA;SPCS3;TATDN2;EXOSC10;SPCS1;YIF1A;MTHFD2;FUS;GOSR2;PSAT1;CALR;DDIT4;CKS1B;SEC11A;EEF2;ATF6;PARN;SHC1;CNOT4;EIF4EBP1;EIF2S1;DDX10;HSPA9;XPOT;EIF4E;XBP1;WIPI1;LSM1;KIF5B;HERPUD1;SSR1;TUBB2A;ATF4;SRPRB;PDIA5	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_DN	0.487436775670947	1.19528431276198	0.114520005655309	up	144	138	0.381733352184363	0.0486112298055334	ID1;SRI;TJP1;NIPBL;NOTCH2;CDC42BPA;MAP1B;IGFBP5;SCAF8;VAV2;CAP2;FHL2;SMAD3;LAMC1;RBPMS;F3;BHLHE40;CITED2;ATXN1;PTEN;PMP22;PTGFR;ATRN;MAP2K5;MET;ATRX;IGF1R;PHF3;ANXA4;SYNE1;NFIB;ANXA2;TFPI;ADORA2B;DYRK1A;SDC2;SLC22A18;NR1D2;NFKB1;SPOP;INSIG1;SMAD7;KCNMA1;YTHDC1;PTPRM;ZMIZ1;ABCC1;BCKDHB;PTPN21	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_UP	0.388391199009952	0.961255774244384	0.551859099804305	up	158	154	0.624839445728879	0.0178643799784272	PRPF3;TARS;EIF5;TMBIM6;EPCAM;DNAJA1;NFKBIA;BSG;GGH;GPX3;RFC4;EPHX1;CA2;SLC6A8;CHKA;PRKACA;FOS;SQSTM1;DNAJB1;STIP1;RPN1;MARK2;NXF1;ENO2;TGFBRAP1;FURIN;CCNE1;E2F5;TST;HLA-F;POLR2H;HTR7;BTG1;GRPEL1;ATP6V1C1;PARP2;BID;MGAT1	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.344642424344038	-0.769302207317741	0.900237529691211	down	42	42	0.900237529691211	0.0200538314283756	WNT5B;GNAI1;DVL2;MAML1;SKP2;CTNNB1;PPARD;NCOR2;MYC;AXIN1;HDAC5;KAT2A;TP53;RBPJ	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_XENOBIOTIC_METABOLISM	-0.373086173222747	-1.03096082925824	0.330902111324376	down	200	198	0.510110683972479	0.0469878261211115	ECH1;MT2A;DDT;SPINT2;MTHFD1;ABCC3;PSMB10;SLC1A5;IGFBP4;SMOX;PGRMC1;TNFRSF1A;SSR3;SAR1B;FAH;PINK1;BLVRB;MAN1A1;ASL;MCCC2;CASP6;KARS;APOE;SLC6A6;ACP1;GCNT2;PTGES;DCXR;ACO2;DDAH2;DHRS1;GCH1;PPARD;SHMT2;HACL1;IDH1;CBR1;PTGR1;TMEM97;PDLIM5;CYP2S1;AKR1C2;ARPP19;ACOX3;BPHL;BCAT1;ABHD6;AHCY;ELOVL5	HCC38	THAP8	276	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ADIPOGENESIS	0.386408695493938	1.00790278125713	0.410869565217391	up	200	189	0.548588582772479	0.029890104144501	MGST3;MYLK;ANGPTL4;ATP1B3;SDHC;APLP2;ACO2;ESYT1;PTCD3;GADD45A;COX7B;UBC;QDPR;NDUFB7;COX8A;RIOK3;COL4A1;DECR1;ELOVL6;DHCR7;CD151;GBE1;IDH3G;PFKFB3;TST;STOM;ARL4A;COX6A1;DNAJC15;PLIN2;COQ5;UQCR11;RNF11;CDKN2C;PIM3;GHITM;SLC27A1;PFKL;ACAA2;CCNG2;DHRS7;ME1;SCP2;REEP5;CD302;CYC1;COQ3;RTN3;CMBL;MGLL;ADIPOR2;GRPEL1;VEGFB;DNAJB9;IFNGR1;SPARCL1;FAH;ELMOD3;PREB;IDH3A;GPAM;SLC5A6;GPD2	HCC38	THRA	266	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ALLOGRAFT_REJECTION	0.366487897954468	0.959215431387599	0.564108155255124	up	200	199	0.641031994608096	0.0244249524970778	TIMP1;EIF5A;UBE2N;TPD52;CAPG;BCL10;GALNT1;INHBA;EGFR;DARS;MTIF2;AKT1;IL4R;B2M;FLNA;RPS9;DEGS1;TGFB2;GCNT1;LYN;EIF3A;UBE2D1;CCND3;IL11;STAT1;RPS3A;IL2RA;ELF4;SRGN;IFNGR1;RPL39;WARS;MAP3K7;CSK;HLA-DMA;BCL3;HLA-DOB	HCC38	THRA	266	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANDROGEN_RESPONSE	0.478038684838033	1.15542489327206	0.172324324324324	up	101	97	0.394006659267481	0.0490409715974691	CCND1;PMEPA1;ACTN1;MYL12A;TPD52;PDLIM5;AKAP12;KRT8;CDK6;B4GALT1;ACSL3;UAP1;UBE2I;UBE2J1;SGK1;H1F0;DBI;TNFAIP8;AKT1;DHCR24;ADRM1;HMGCR;BMPR1B;HERC3;PGM3;B2M;SMS;RAB4A;SLC38A2;SPCS3;ZBTB10	HCC38	THRA	266	1666	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANGIOGENESIS	0.812422518380561	1.67924055341126	0.0015740092323412	up	36	36	0.0262334872056873	0.45505986738723	TIMP1;VEGFA;FGFR1;NRP1;S100A4;FSTL1;JAG1;VAV2;LRPAP1;PTK2;JAG2;PDGFA;SLCO2A1	HCC38	THRA	266	1666	36601	mean_log_expr_perturbed_minus_control	False	H
