target_gene	real_shift_mean_abs	depmap_gene_dependency	context	empirical_p
ZNF276	0.0367362179964747	0.1127560283252849	K562 genome-wide CRISPRi day 8	0.001
ZNF277	0.0224496435833058	0.0265571974946654	K562 genome-wide CRISPRi day 8	0.001
ZNF28	0.0203234271611762	0.0239954946093498	K562 genome-wide CRISPRi day 8	0.001
ZNF280A	0.0244530068328582	0.4917928770661136	K562 genome-wide CRISPRi day 8	0.001
ZNF280B	0.0201063786112529	0.0852517063941019	K562 genome-wide CRISPRi day 8	0.001
ZNF280C	0.035978625156775	0.025948577677948	K562 genome-wide CRISPRi day 8	0.001
ZNF280D	0.0202674295533921	0.0337014131014522	K562 genome-wide CRISPRi day 8	0.001
ZNF281	0.019684747881305	0.2896090639209219	K562 genome-wide CRISPRi day 8	0.001
ZNF282	0.0157254760184168	0.0200388321980282	K562 genome-wide CRISPRi day 8	0.001
ZNF283	0.026025682737393	0.1505769065488531	K562 genome-wide CRISPRi day 8	0.001
ZNF284	0.0147747960763582	0.0332611478802886	K562 genome-wide CRISPRi day 8	0.001
ZNF285	0.0243168316696456	0.0404939555778524	K562 genome-wide CRISPRi day 8	0.001
ZNF286A	0.0261060035145145	0.020897040916454	K562 genome-wide CRISPRi day 8	0.001
ZNF287	0.0183782712967032	0.0517510600619198	K562 genome-wide CRISPRi day 8	0.001
ZNF292	0.0211224565494423	0.0529351474646156	K562 genome-wide CRISPRi day 8	0.001
ZNF296	0.0248965843874001	0.0582512029980979	K562 genome-wide CRISPRi day 8	0.001
ZNF3	0.0477785027504821	0.1777767460770155	K562 genome-wide CRISPRi day 8	0.001
ZNF30	0.0155937080885342	0.0051682683601211	K562 genome-wide CRISPRi day 8	0.001
ZNF300	0.0244805035124587	0.0060615682467654	K562 genome-wide CRISPRi day 8	0.001
ZNF302	0.0171343388063439	0.019234701524197	K562 genome-wide CRISPRi day 8	0.001
ZNF304	0.021406733817976	0.0028978401024721	K562 genome-wide CRISPRi day 8	0.001
ZNF311	0.0213272671484283	0.035610406956175	K562 genome-wide CRISPRi day 8	0.001
ZNF317	0.0182124470080535	0.2444488144612878	K562 genome-wide CRISPRi day 8	0.001
ZNF318	0.0324520132740095	0.1309965696180765	K562 genome-wide CRISPRi day 8	0.001
ZNF319	0.0158039218566738	0.0189348899645377	K562 genome-wide CRISPRi day 8	0.001
ZNF32	0.0291776120853062	0.0135605356200559	K562 genome-wide CRISPRi day 8	0.001
ZNF320	0.0201770559892037	0.0095434744249133	K562 genome-wide CRISPRi day 8	0.001
ZNF322	0.0320983287437665	0.1213574423780961	K562 genome-wide CRISPRi day 8	0.001
ZNF324	0.0525160399242734	0.270790398677195	K562 genome-wide CRISPRi day 8	0.001
ZNF324B	0.0219687666081523	0.2173904609250042	K562 genome-wide CRISPRi day 8	0.001
ZNF326	0.0303229620741377	0.2250311123511395	K562 genome-wide CRISPRi day 8	0.001
ZNF329	0.0253643739496936	0.0260614879212711	K562 genome-wide CRISPRi day 8	0.001
ZNF330	0.0205766628759941	0.0010786174960364	K562 genome-wide CRISPRi day 8	0.001
ZNF331	0.021599648591333	0.0040438142833042	K562 genome-wide CRISPRi day 8	0.001
ZNF333	0.0169119073552866	0.0092629711156582	K562 genome-wide CRISPRi day 8	0.001
ZNF334	0.0247908542532728	0.0016373550201846	K562 genome-wide CRISPRi day 8	0.001
ZNF335	0.0216275693771471	0.777000754554388	K562 genome-wide CRISPRi day 8	0.001
ZNF337	0.0265162086889797	0.0103108861368965	K562 genome-wide CRISPRi day 8	0.001
ZNF33A	0.0276411131781016	0.0076131288906823	K562 genome-wide CRISPRi day 8	0.001
ZNF33B	0.0305560733212203	0.6829316843380375	K562 genome-wide CRISPRi day 8	0.001
ZNF34	0.0220026546975891	0.0388171838790247	K562 genome-wide CRISPRi day 8	0.001
ZNF341	0.0188282119984515	0.0695594512390663	K562 genome-wide CRISPRi day 8	0.001
ZNF343	0.0343570252711435	0.0002210540275809	K562 genome-wide CRISPRi day 8	0.001
ZNF345	0.0191152926896732	0.0030103605760315	K562 genome-wide CRISPRi day 8	0.001
ZNF346	0.0293980876152325	0.0189756090037011	K562 genome-wide CRISPRi day 8	0.001
ZNF347	0.0230206769031992	0.0079240475171232	K562 genome-wide CRISPRi day 8	0.001
ZNF35	0.0175362002398139	0.0227288825817016	K562 genome-wide CRISPRi day 8	0.001
ZNF350	0.020368241829843	0.0198630954877238	K562 genome-wide CRISPRi day 8	0.001
ZNF354A	0.0194747434658128	0.0034801579436486	K562 genome-wide CRISPRi day 8	0.001
ZNF354B	0.0243824936723419	0.0439195805189129	K562 genome-wide CRISPRi day 8	0.001
ZNF354C	0.0306789498214264	0.0009607406952037	K562 genome-wide CRISPRi day 8	0.001
ZNF358	0.0184884869482118	0.0137372119520346	K562 genome-wide CRISPRi day 8	0.001
ZNF362	0.0431797858889305	0.0391912286713288	K562 genome-wide CRISPRi day 8	0.001
ZNF366	0.0154884715308234	0.0459279123917896	K562 genome-wide CRISPRi day 8	0.001
ZNF367	0.0236758499462824	0.0494982806980375	K562 genome-wide CRISPRi day 8	0.001
ZNF37A	0.0211881900698238	0.0903912840510357	K562 genome-wide CRISPRi day 8	0.001
ZNF382	0.0215881985225047	0.0076473902511073	K562 genome-wide CRISPRi day 8	0.001
ZNF383	0.0313560230958268	0.0356832346605431	K562 genome-wide CRISPRi day 8	0.001
ZNF384	0.0264563073878859	0.1521886155368138	K562 genome-wide CRISPRi day 8	0.001
ZNF385A	0.0163417580399188	0.0696166207020656	K562 genome-wide CRISPRi day 8	0.001
ZNF385B	0.0301220980960518	0.0040061260444904	K562 genome-wide CRISPRi day 8	0.001
ZNF385D	0.0166876790869856	0.0070326514973018	K562 genome-wide CRISPRi day 8	0.001
ZNF391	0.0217046942293716	0.0018523947754858	K562 genome-wide CRISPRi day 8	0.001
ZNF394	0.0237365913579614	0.0652865402184807	K562 genome-wide CRISPRi day 8	0.001
ZNF395	0.0412094832515146	0.0109750604725328	K562 genome-wide CRISPRi day 8	0.001
ZNF396	0.0318122637852016	0.0039737391225089	K562 genome-wide CRISPRi day 8	0.001
ZNF397	0.0445149634889966	0.0842003388080435	K562 genome-wide CRISPRi day 8	0.001
ZNF398	0.0200869147380433	0.0174101616419537	K562 genome-wide CRISPRi day 8	0.001
ZNF404	0.0299991305961304	0.0012357431083254	K562 genome-wide CRISPRi day 8	0.001
ZNF407	0.0190481281869388	0.5267871704032008	K562 genome-wide CRISPRi day 8	0.001
ZNF408	0.0230561789168883	0.0264255805908582	K562 genome-wide CRISPRi day 8	0.001
ZNF41	0.0320496214433163	0.0109251291635367	K562 genome-wide CRISPRi day 8	0.001
ZNF410	0.0292997682863336	0.0266054129907687	K562 genome-wide CRISPRi day 8	0.001
ZNF414	0.0359528993776184	0.0369728417614348	K562 genome-wide CRISPRi day 8	0.001
ZNF415	0.0324116539342171	0.0052041202647369	K562 genome-wide CRISPRi day 8	0.001
ZNF416	0.0177497001468343	0.0043566429186962	K562 genome-wide CRISPRi day 8	0.001
ZNF417	0.0247900470498492	0.1536388624486128	K562 genome-wide CRISPRi day 8	0.001
ZNF418	0.0191272595810538	0.0193996308892026	K562 genome-wide CRISPRi day 8	0.001
ZNF419	0.0185658348670341	0.0058955296785626	K562 genome-wide CRISPRi day 8	0.001
ZNF420	0.0153937497944957	0.0029498766177404	K562 genome-wide CRISPRi day 8	0.001
ZNF423	0.016538040486204	0.0075097590149972	K562 genome-wide CRISPRi day 8	0.001
ZNF425	0.0300774860441812	0.4584938060764152	K562 genome-wide CRISPRi day 8	0.001
ZNF426	0.0209844512772341	0.0090034638292206	K562 genome-wide CRISPRi day 8	0.001
ZNF428	0.0208954372079077	0.0271634595218729	K562 genome-wide CRISPRi day 8	0.001
ZNF429	0.0314633865689528	0.0039920112109093	K562 genome-wide CRISPRi day 8	0.001
ZNF43	0.0126291649903503	0.0035116830143434	K562 genome-wide CRISPRi day 8	0.001
ZNF430	0.0232435116928899	0.0237672960033631	K562 genome-wide CRISPRi day 8	0.001
ZNF432	0.0200945952820991	0.0159750729424752	K562 genome-wide CRISPRi day 8	0.001
ZNF433	0.0236697234003071	0.0385932921146994	K562 genome-wide CRISPRi day 8	0.001
ZNF436	0.0159581079233666	0.3721203119572479	K562 genome-wide CRISPRi day 8	0.001
ZNF438	0.0168898630077831	0.0062258620367284	K562 genome-wide CRISPRi day 8	0.001
ZNF439	0.0201903731186761	0.0019054941959465	K562 genome-wide CRISPRi day 8	0.001
ZNF44	0.0247185493666246	0.0020516692808653	K562 genome-wide CRISPRi day 8	0.001
ZNF440	0.0190892228909676	0.0025770200164475	K562 genome-wide CRISPRi day 8	0.001
ZNF441	0.0239195030114858	0.0162344511303484	K562 genome-wide CRISPRi day 8	0.001
ZNF442	0.0342787470607884	0.263867718687641	K562 genome-wide CRISPRi day 8	0.001
ZNF443	0.0210976514306261	0.0133256939552481	K562 genome-wide CRISPRi day 8	0.001
ZNF444	0.021704366279379	0.0595559300385207	K562 genome-wide CRISPRi day 8	0.001
ZNF445	0.0237392787792604	0.0043232820030113	K562 genome-wide CRISPRi day 8	0.001
ZNF446	0.0310041207231765	0.0086879454995815	K562 genome-wide CRISPRi day 8	0.001
ZNF449	0.024517521387917	0.0629951424428718	K562 genome-wide CRISPRi day 8	0.001
ZNF45	0.0317212047916513	0.0082057714056063	K562 genome-wide CRISPRi day 8	0.001
ZNF451	0.0205444226526768	0.0140528275470381	K562 genome-wide CRISPRi day 8	0.001
ZNF454	0.0253031971446648	0.017681207330249	K562 genome-wide CRISPRi day 8	0.001
ZNF460	0.0220436565314558	0.0214832675554998	K562 genome-wide CRISPRi day 8	0.001
ZNF461	0.0262198210178435	0.0033750565301197	K562 genome-wide CRISPRi day 8	0.001
ZNF462	0.0196753162593315	0.013696184256656	K562 genome-wide CRISPRi day 8	0.001
ZNF467	0.0213097652848509	0.0111983213394114	K562 genome-wide CRISPRi day 8	0.001
ZNF468	0.0152426250062859	0.0934196603796468	K562 genome-wide CRISPRi day 8	0.001
ZNF469	0.0216579377506928	0.3980018318083523	K562 genome-wide CRISPRi day 8	0.001
ZNF470	0.0159993431700073	0.0337836127708748	K562 genome-wide CRISPRi day 8	0.001
ZNF471	0.0207678602012444	0.0043424187101539	K562 genome-wide CRISPRi day 8	0.001
ZNF473	0.0291718763460646	0.0494114158904069	K562 genome-wide CRISPRi day 8	0.001
ZNF474	0.0232624568140365	0.0059382169862373	K562 genome-wide CRISPRi day 8	0.001
ZNF479	0.0169598111899376	0.0188561725211107	K562 genome-wide CRISPRi day 8	0.001
ZNF48	0.022174977659263	0.0126614462891583	K562 genome-wide CRISPRi day 8	0.001
ZNF480	0.0208564029505487	0.0008287381132691	K562 genome-wide CRISPRi day 8	0.001
ZNF483	0.0249138106974173	0.0480339341449778	K562 genome-wide CRISPRi day 8	0.001
ZNF484	0.0229834730214892	0.0584820613224716	K562 genome-wide CRISPRi day 8	0.001
ZNF485	0.0218408269706248	0.0232381497483545	K562 genome-wide CRISPRi day 8	0.001
ZNF486	0.0275090271027122	0.1561248629273117	K562 genome-wide CRISPRi day 8	0.001
ZNF488	0.013461050291183	0.0238909101938369	K562 genome-wide CRISPRi day 8	0.001
ZNF490	0.0219448573843842	0.0106799092758219	K562 genome-wide CRISPRi day 8	0.001
ZNF491	0.0335778863256126	0.0320071294756921	K562 genome-wide CRISPRi day 8	0.001
ZNF492	0.0154572411676912	0.95975966798941	K562 genome-wide CRISPRi day 8	0.001
ZNF493	0.0181196950967245	0.0295759733175009	K562 genome-wide CRISPRi day 8	0.001
ZNF496	0.032639000954252	0.0058434713067818	K562 genome-wide CRISPRi day 8	0.001
ZNF500	0.0201171694013087	0.048435161761141	K562 genome-wide CRISPRi day 8	0.001
ZNF501	0.0208461028368801	0.008075596273802	K562 genome-wide CRISPRi day 8	0.001
ZNF502	0.0258520961138288	0.0011048020823008	K562 genome-wide CRISPRi day 8	0.001
ZNF503	0.0211955345801608	0.0091769290996504	K562 genome-wide CRISPRi day 8	0.001
ZNF506	0.0155172724010258	0.088070833688903	K562 genome-wide CRISPRi day 8	0.001
ZNF507	0.0185068660841998	0.0038908361431581	K562 genome-wide CRISPRi day 8	0.001
ZNF510	0.0499764962133276	0.0175192143560134	K562 genome-wide CRISPRi day 8	0.001
ZNF511	0.0486014715267241	0.1250311213707851	K562 genome-wide CRISPRi day 8	0.001
ZNF512	0.0300297199757381	0.0265492658127203	K562 genome-wide CRISPRi day 8	0.001
ZNF512B	0.0185388959891433	0.0772621999849357	K562 genome-wide CRISPRi day 8	0.001
ZNF513	0.0268372537625867	0.0604745239205015	K562 genome-wide CRISPRi day 8	0.001
ZNF514	0.017363653708952	0.0392711659469211	K562 genome-wide CRISPRi day 8	0.001
ZNF517	0.0219654777512225	0.0045244159162059	K562 genome-wide CRISPRi day 8	0.001
ZNF518B	0.0207977519519591	0.0062301471170701	K562 genome-wide CRISPRi day 8	0.001
ZNF519	0.0261686495083013	0.011694542424408	K562 genome-wide CRISPRi day 8	0.001
ZNF521	0.0253841475617459	0.089627914916047	K562 genome-wide CRISPRi day 8	0.001
ZNF524	0.0315354977418025	0.071189091759419	K562 genome-wide CRISPRi day 8	0.001
ZNF526	0.0206647103309362	0.0052844157473912	K562 genome-wide CRISPRi day 8	0.001
ZNF527	0.0147746050273125	0.0098979367890834	K562 genome-wide CRISPRi day 8	0.001
ZNF528	0.024373199909432	0.0754271945237535	K562 genome-wide CRISPRi day 8	0.001
ZNF529	0.0197702110199802	0.0369731801414577	K562 genome-wide CRISPRi day 8	0.001
ZNF530	0.0181418396465095	0.0285810210273708	K562 genome-wide CRISPRi day 8	0.001
ZNF532	0.0235374953890639	0.0459025249953771	K562 genome-wide CRISPRi day 8	0.001
ZNF534	0.0186078657056912	0.0111382035485106	K562 genome-wide CRISPRi day 8	0.001
ZNF536	0.0306173492583911	0.262588367168959	K562 genome-wide CRISPRi day 8	0.001
ZNF540	0.0154017066258825	0.0083799446915218	K562 genome-wide CRISPRi day 8	0.001
ZNF541	0.0230066092983615	0.0115187562935277	K562 genome-wide CRISPRi day 8	0.001
ZNF543	0.0205923899173016	0.0050770835345314	K562 genome-wide CRISPRi day 8	0.001
ZNF544	0.0204035801888456	0.0272887351771419	K562 genome-wide CRISPRi day 8	0.001
ZNF546	0.0256141377799249	0.0057838204757713	K562 genome-wide CRISPRi day 8	0.001
ZNF547	0.0167997523730965	0.0016844692561898	K562 genome-wide CRISPRi day 8	0.001
ZNF548	0.0237090200978457	0.0024330509828757	K562 genome-wide CRISPRi day 8	0.001
ZNF549	0.0204358685638741	0.024330837078427	K562 genome-wide CRISPRi day 8	0.001
ZNF550	0.0205818090226808	0.0314709530556225	K562 genome-wide CRISPRi day 8	0.001
ZNF551	0.0190522862717273	0.0111824118173238	K562 genome-wide CRISPRi day 8	0.001
ZNF552	0.0154654037706762	0.006673140107233	K562 genome-wide CRISPRi day 8	0.001
ZNF554	0.0516066200487302	0.0583932248616715	K562 genome-wide CRISPRi day 8	0.001
ZNF555	0.0195448792021427	0.0103234424765474	K562 genome-wide CRISPRi day 8	0.001
ZNF556	0.0222078423183973	0.0134227198251093	K562 genome-wide CRISPRi day 8	0.001
ZNF557	0.0242299703268498	0.0011791361723883	K562 genome-wide CRISPRi day 8	0.001
ZNF558	0.0255315454329	0.0127387609828591	K562 genome-wide CRISPRi day 8	0.001
ZNF559	0.0223641780538874	0.4178860346456564	K562 genome-wide CRISPRi day 8	0.001
ZNF560	0.0234660341275423	0.0009648858725903	K562 genome-wide CRISPRi day 8	0.001
ZNF561	0.0184001494857174	0.0379001365320837	K562 genome-wide CRISPRi day 8	0.001
ZNF562	0.0279011774047825	0.015393091947687	K562 genome-wide CRISPRi day 8	0.001
ZNF563	0.0198922306540266	0.0194604225941239	K562 genome-wide CRISPRi day 8	0.001
ZNF564	0.0198462945035449	0.034036046364927	K562 genome-wide CRISPRi day 8	0.001
ZNF565	0.0166958896952832	0.0022754990351602	K562 genome-wide CRISPRi day 8	0.001
ZNF566	0.0220316119693935	0.006098813179302	K562 genome-wide CRISPRi day 8	0.001
ZNF567	0.0563855389740342	0.0016763181148064	K562 genome-wide CRISPRi day 8	0.001
ZNF568	0.023408755683182	0.0122293011960051	K562 genome-wide CRISPRi day 8	0.001
ZNF569	0.0298579966044293	0.0267499044894033	K562 genome-wide CRISPRi day 8	0.001
ZNF57	0.0214014845803295	0.0062530100354856	K562 genome-wide CRISPRi day 8	0.001
ZNF570	0.0172562922699174	0.0030059360485275	K562 genome-wide CRISPRi day 8	0.001
ZNF571	0.0284015227084991	0.0365964341091637	K562 genome-wide CRISPRi day 8	0.001
ZNF572	0.0185833832194502	0.0438154911219112	K562 genome-wide CRISPRi day 8	0.001
ZNF573	0.0322991038374754	0.003102233062572	K562 genome-wide CRISPRi day 8	0.001
ZNF574	0.0136636533246683	0.4362565261613303	K562 genome-wide CRISPRi day 8	0.001
ZNF575	0.0200833401036729	0.0091068437316042	K562 genome-wide CRISPRi day 8	0.001
ZNF576	0.0288621129854607	0.0115043088548603	K562 genome-wide CRISPRi day 8	0.001
ZNF577	0.0221803164183249	0.1867261669465249	K562 genome-wide CRISPRi day 8	0.001
ZNF578	0.0214630914613685	0.0356743236319254	K562 genome-wide CRISPRi day 8	0.001
ZNF579	0.0233457125298086	0.0867193798387448	K562 genome-wide CRISPRi day 8	0.001
ZNF580	0.0110501461011532	0.0029312952479657	K562 genome-wide CRISPRi day 8	0.001
ZNF581	0.0208258702261609	0.071550199468242	K562 genome-wide CRISPRi day 8	0.001
ZNF582	0.0234155713531606	0.0052254971090344	K562 genome-wide CRISPRi day 8	0.001
ZNF583	0.0179973030568572	0.0027128827445434	K562 genome-wide CRISPRi day 8	0.001
ZNF584	0.0180040119247249	0.0162919940104437	K562 genome-wide CRISPRi day 8	0.001
ZNF585B	0.0352216893946202	0.0140407916590481	K562 genome-wide CRISPRi day 8	0.001
ZNF586	0.0266424714219838	0.0412572230925424	K562 genome-wide CRISPRi day 8	0.001
ZNF587	0.0213939018962642	0.0118307144004633	K562 genome-wide CRISPRi day 8	0.001
ZNF587B	0.027592483700034	0.0027736773020875	K562 genome-wide CRISPRi day 8	0.001
ZNF589	0.0297291790397012	0.029030630676834	K562 genome-wide CRISPRi day 8	0.001
ZNF592	0.0322706867715377	0.3027759282702802	K562 genome-wide CRISPRi day 8	0.001
ZNF593	0.0180094813515073	0.292485046063593	K562 genome-wide CRISPRi day 8	0.001
ZNF594	0.0262338513081316	0.019725456191564	K562 genome-wide CRISPRi day 8	0.001
ZNF596	0.0239764989890768	0.0028014729887797	K562 genome-wide CRISPRi day 8	0.001
ZNF597	0.023041202624953	0.0126563138776873	K562 genome-wide CRISPRi day 8	0.001
ZNF599	0.0199244811702657	0.0108250623830285	K562 genome-wide CRISPRi day 8	0.001
ZNF600	0.021874005365717	0.0021616897285504	K562 genome-wide CRISPRi day 8	0.001
ZNF605	0.039851235468385	0.0023633667112448	K562 genome-wide CRISPRi day 8	0.001
ZNF606	0.0233391944659309	0.0210977262427493	K562 genome-wide CRISPRi day 8	0.001
ZNF607	0.0229964614865562	0.0156071328113197	K562 genome-wide CRISPRi day 8	0.001
ZNF608	0.0244484768778656	0.0358489550149074	K562 genome-wide CRISPRi day 8	0.001
ZNF609	0.0210835931258165	0.0305165745513993	K562 genome-wide CRISPRi day 8	0.001
ZNF610	0.0288324359188363	0.0068275850150396	K562 genome-wide CRISPRi day 8	0.001
ZNF611	0.0325050714905292	0.0003095503423484	K562 genome-wide CRISPRi day 8	0.001
ZNF613	0.0239847855822438	0.0284340505066525	K562 genome-wide CRISPRi day 8	0.001
ZNF614	0.0245196911744173	0.0078251912016586	K562 genome-wide CRISPRi day 8	0.001
ZNF615	0.0214073564746076	0.0097057934625298	K562 genome-wide CRISPRi day 8	0.001
ZNF616	0.0265399762291393	0.0551355276920581	K562 genome-wide CRISPRi day 8	0.001
ZNF618	0.0224523266639058	0.0073932798393546	K562 genome-wide CRISPRi day 8	0.001
ZNF619	0.0175069950437479	0.0668990473918932	K562 genome-wide CRISPRi day 8	0.001
ZNF620	0.0258110336378861	0.0062008945953778	K562 genome-wide CRISPRi day 8	0.001
ZNF621	0.0219036945789117	0.0451827565743075	K562 genome-wide CRISPRi day 8	0.001
ZNF622	0.036326111728185	0.1994574052309722	K562 genome-wide CRISPRi day 8	0.001
ZNF623	0.0208157634669824	0.061669482728741	K562 genome-wide CRISPRi day 8	0.001
ZNF624	0.0223260940370445	0.010585110870014	K562 genome-wide CRISPRi day 8	0.001
ZNF627	0.0236164608948005	0.0209724240678822	K562 genome-wide CRISPRi day 8	0.001
ZNF628	0.0255197709647538	0.0311584895360442	K562 genome-wide CRISPRi day 8	0.001
ZNF629	0.0163774624313139	0.0591819257078552	K562 genome-wide CRISPRi day 8	0.001
ZNF630	0.017708257739079	0.0345118448901877	K562 genome-wide CRISPRi day 8	0.001
ZNF638	0.0409408935261898	0.0162279583058679	K562 genome-wide CRISPRi day 8	0.001
ZNF639	0.0186318803582693	0.0018384848495879	K562 genome-wide CRISPRi day 8	0.001
ZNF641	0.0243558979640443	0.0824330119156353	K562 genome-wide CRISPRi day 8	0.001
ZNF644	0.0257498238738706	0.0265814694146475	K562 genome-wide CRISPRi day 8	0.001
ZNF646	0.0232402299403121	0.1332613880166983	K562 genome-wide CRISPRi day 8	0.001
ZNF648	0.0210682396070797	0.2858763591332895	K562 genome-wide CRISPRi day 8	0.001
ZNF649	0.0184301422309546	0.005549469812255	K562 genome-wide CRISPRi day 8	0.001
ZNF652	0.0225780775919969	0.015935544272397	K562 genome-wide CRISPRi day 8	0.001
ZNF653	0.027454949048389	0.0698542673359562	K562 genome-wide CRISPRi day 8	0.001
ZNF654	0.0206144756318511	0.0073986242068712	K562 genome-wide CRISPRi day 8	0.001
ZNF655	0.0259182129980854	0.1536850321734205	K562 genome-wide CRISPRi day 8	0.001
ZNF658	0.0175280515488787	0.162895086803669	K562 genome-wide CRISPRi day 8	0.001
ZNF660	0.0279034129824895	0.0120590278926972	K562 genome-wide CRISPRi day 8	0.001
ZNF662	0.0184359589628849	0.0148530846643127	K562 genome-wide CRISPRi day 8	0.001
ZNF664	0.0241690755389225	0.0151941669176769	K562 genome-wide CRISPRi day 8	0.001
ZNF665	0.0195903361662385	0.0206188824061737	K562 genome-wide CRISPRi day 8	0.001
ZNF667	0.0393395157819449	0.0032874855781228	K562 genome-wide CRISPRi day 8	0.001
ZNF668	0.026095240742605	0.0266329465828252	K562 genome-wide CRISPRi day 8	0.001
ZNF669	0.0245199154368733	0.008206193028115	K562 genome-wide CRISPRi day 8	0.001
ZNF670	0.0300408827092951	0.0061843576754636	K562 genome-wide CRISPRi day 8	0.001
ZNF671	0.0380263373842496	0.0295034376968668	K562 genome-wide CRISPRi day 8	0.001
ZNF672	0.0166808742952405	0.1894389944287358	K562 genome-wide CRISPRi day 8	0.001
ZNF674	0.0155358264017642	0.0801104273019039	K562 genome-wide CRISPRi day 8	0.001
ZNF675	0.0315632053624268	0.0050630111680151	K562 genome-wide CRISPRi day 8	0.001
ZNF677	0.022368315725291	0.0030842716368714	K562 genome-wide CRISPRi day 8	0.001
ZNF679	0.0215168951815276	0.0453479185316702	K562 genome-wide CRISPRi day 8	0.001
ZNF680	0.0183142434700743	0.0039509680126656	K562 genome-wide CRISPRi day 8	0.001
ZNF681	0.0484733585088932	0.0241705967556865	K562 genome-wide CRISPRi day 8	0.001
ZNF682	0.0177768060236124	0.0069685028800833	K562 genome-wide CRISPRi day 8	0.001
ZNF683	0.0200503696875113	0.046283733331329	K562 genome-wide CRISPRi day 8	0.001
ZNF684	0.0264909821824676	0.0359020691801388	K562 genome-wide CRISPRi day 8	0.001
ZNF687	0.0181959376379425	0.4980043352271477	K562 genome-wide CRISPRi day 8	0.001
ZNF688	0.022869607472337	0.0514044881969107	K562 genome-wide CRISPRi day 8	0.001
ZNF689	0.0251377936951626	0.087276381492478	K562 genome-wide CRISPRi day 8	0.001
ZNF69	0.0174249182634009	0.1713954514190173	K562 genome-wide CRISPRi day 8	0.001
ZNF691	0.0217371836486735	0.1472415404412175	K562 genome-wide CRISPRi day 8	0.001
ZNF692	0.0272106134201874	0.0691500472981318	K562 genome-wide CRISPRi day 8	0.001
ZNF695	0.0424866447578141	0.3449761081321052	K562 genome-wide CRISPRi day 8	0.001
ZNF696	0.0209223602356984	0.0161171110959919	K562 genome-wide CRISPRi day 8	0.001
ZNF697	0.0245842388008402	0.0412099692180171	K562 genome-wide CRISPRi day 8	0.001
ZNF699	0.0189213390685066	0.0319870541825073	K562 genome-wide CRISPRi day 8	0.001
ZNF7	0.0182647789459162	0.0196244025048012	K562 genome-wide CRISPRi day 8	0.001
ZNF70	0.0221625794348978	0.0032794033712572	K562 genome-wide CRISPRi day 8	0.001
ZNF700	0.0398021300659086	0.0078287222112227	K562 genome-wide CRISPRi day 8	0.001
ZNF701	0.0215330568806607	0.0217662864227929	K562 genome-wide CRISPRi day 8	0.001
ZNF703	0.0336719908076798	0.09234661694441	K562 genome-wide CRISPRi day 8	0.001
ZNF704	0.0292440078112642	0.0099411320548974	K562 genome-wide CRISPRi day 8	0.001
ZNF705B	0.027399836125609	0.1033824398519706	K562 genome-wide CRISPRi day 8	0.001
ZNF705G	0.0243637827191923	0.0020746469914545	K562 genome-wide CRISPRi day 8	0.001
ZNF706	0.02842722002726	0.0164528055694847	K562 genome-wide CRISPRi day 8	0.001
ZNF707	0.022093602229499	0.0112503533732646	K562 genome-wide CRISPRi day 8	0.001
ZNF708	0.041519035650902	0.017228269939451	K562 genome-wide CRISPRi day 8	0.001
ZNF709	0.016133534041972	0.0104301818164381	K562 genome-wide CRISPRi day 8	0.001
ZNF71	0.0216190173168544	0.0311465265018473	K562 genome-wide CRISPRi day 8	0.001
ZNF710	0.0412049739693565	0.0368030795033391	K562 genome-wide CRISPRi day 8	0.001
ZNF711	0.0192203027734768	0.0087316380558254	K562 genome-wide CRISPRi day 8	0.001
ZNF713	0.022043984124584	0.0065839519736472	K562 genome-wide CRISPRi day 8	0.001
ZNF714	0.0350307153595972	0.0216350468247772	K562 genome-wide CRISPRi day 8	0.001
ZNF721	0.0147513905780027	0.0005635092746698	K562 genome-wide CRISPRi day 8	0.001
ZNF726	0.0215803342181459	0.0030673009818064	K562 genome-wide CRISPRi day 8	0.001
ZNF727	0.0225239705722246	0.0067096851121938	K562 genome-wide CRISPRi day 8	0.001
ZNF728	0.0183614298996106	0.0526768550824968	K562 genome-wide CRISPRi day 8	0.001
ZNF729	0.0335268226548721	0.0007697846845454	K562 genome-wide CRISPRi day 8	0.001
ZNF730	0.0233772698807748	0.0369563495966629	K562 genome-wide CRISPRi day 8	0.001
ZNF736	0.0151197717505452	0.0151446422857299	K562 genome-wide CRISPRi day 8	0.001
ZNF737	0.0359744873733865	0.0223553202359624	K562 genome-wide CRISPRi day 8	0.001
ZNF74	0.0197083735967905	0.250603897183131	K562 genome-wide CRISPRi day 8	0.001
ZNF740	0.0256711540191434	0.0186656473121453	K562 genome-wide CRISPRi day 8	0.001
ZNF746	0.0162833260379212	0.0830919256245145	K562 genome-wide CRISPRi day 8	0.001
ZNF747	0.0265582094761614	0.036410168331911	K562 genome-wide CRISPRi day 8	0.001
ZNF749	0.0289760542218603	0.0106963142000087	K562 genome-wide CRISPRi day 8	0.001
ZNF750	0.0270514011377946	0.11115943190152	K562 genome-wide CRISPRi day 8	0.001
ZNF75A	0.0194487620566217	0.1751369052173204	K562 genome-wide CRISPRi day 8	0.001
ZNF75D	0.0263798797068526	0.0174023086397416	K562 genome-wide CRISPRi day 8	0.001
ZNF76	0.0197113297054962	0.0061429627760449	K562 genome-wide CRISPRi day 8	0.001
