pathway	ES	NES	pval	padj	log2err	size	n_genes_in_set	direction	leading_edge	context	contrast_id	positive_category	negative_category	collection	ranking_method	claim_boundary	padj_within_context_contrast
Selenoamino Acid Metabolism R-HSA-2408522	-0.840221065553334	-1.89192207213568	1.8376276376091201e-10	1.86650464334298e-08	0.826657301178302	104	114	down	RPS3;RPL23;RPL3;RPL10A;RPS15A;RPS14;TXNRD1;RPL14;RPL26;RPS12;RPL34;RPL11;RPS8;RPL9;RPL7A;RPS23;RPL27A;RPS29;RPL35A;RPL37A;RPS24;RPL23A;RPL19;RPL12;RPS9;RPL37;RPL29;RPL21;RPL41;RPL7;RPL18A;RPS3A;RPS17;RPL13A;AHCY;RPL32;RPS28;RPL15;RPS2;RPS25;RPL30;RPS4X;RPL39;RPL27;RPL8;RPL36A;RPL22L1;RPS7;EEF1E1;RPS27;RPLP1;RPL4;RPL28;SEPHS2;RPL22;RPS27A;RPS20;RPL5;RPS11;RPLP0;RPL18	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	1.8665046433429777e-08
Selenocysteine Synthesis R-HSA-2408557	-0.861407925623056	-1.903806339061	1e-10	1.16095155705718e-08		89	90	down	RPS3;RPL23;RPL3;RPL10A;RPS15A;RPS14;RPL14;RPL26;RPS12;RPL34;RPL11;RPS8;RPL9;RPL7A;RPS23;RPL27A;RPS29;RPL35A;RPL37A;RPS24;RPL23A;RPL19;RPL12;RPS9;RPL37;RPL29;RPL21;RPL41;RPL7;RPL18A;RPS3A;RPS17;RPL13A;RPL32;RPS28;RPL15;RPS2;RPS25;RPL30;RPS4X;RPL39;RPL27;RPL8;RPL36A;RPL22L1;RPS7;RPS27;RPLP1;RPL4;RPL28;SEPHS2;RPL22;RPS27A;RPS20;RPL5;RPS11;RPLP0;RPL18	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	1.1609515570571826e-08
Sema3A PAK Dependent Axon Repulsion R-HSA-399954	-0.769343151093296	-1.31349277060727	0.106971538215542	0.462351146937692	0.0539014313173232	16	16	down	HSP90AB1;HSP90AA1;NRP1;ARHGEF7;PLXNA2;PLXNA1;PKN1;LIMK1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4623511469376922
Sema4D In Semaphorin Signaling R-HSA-400685	-0.407639833587621	-0.749161641993228	0.836500754147813	0.918745712317481	0.0129305554242702	24	24	down	ROCK1;MYH9;MYL12B;MYH10;ROCK2;RNMT;LIMK1;ARHGEF11	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9187457123174811
Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	-0.413782117130894	-0.735275147276607	0.848748639825898	0.925552581159836	0.0131571854631843	20	20	down	ROCK1;MYH9;MYL12B;MYH10;ROCK2	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9255525811598366
Semaphorin Interactions R-HSA-373755	-0.576457252541912	-1.22683457116801	0.142146983743114	0.529144007546358	0.041953199874439	64	64	down	ITGB1;HSP90AB1;HSP90AA1;ROCK1;TLN1;NRP1;ARHGEF7;FARP2;MYH9;MYL12B;MYH10;ROCK2;PLXNA2;RNMT;DPYSL2;PLXNA1;CDK5;PLXNC1;PKN1;LIMK1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5291440075463563
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	0.387117446916424	0.920559446660316	0.591777857915615	0.824199915725763	0.0325670705681411	52	81	up	CDKN2D;NFKB1;STAT3;UBE2S;RELA;ANAPC16;CDKN2C;UBA52;ANAPC7;UBB;JUN;FZR1;UBE2E1;FOS;IL6;CDC27	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8241999157257635
Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207	-0.499099064553027	-1.00081971460845	0.473249857712009	0.784321653189578	0.0204390562293165	41	41	down	GNB1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7843216531895786
Sensory Perception Of Taste R-HSA-9717189	-0.37804965220628	-0.770896397485925	0.850796784656607	0.926219038249346	0.0117004037224561	47	47	down	GNB1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9262190382493461
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360	-0.605014266063153	-1.29358201345625	0.0795135640785781	0.407549575891851	0.057383916405723	67	67	down	MSN;CTBP2;MYO1E;SPTBN1;TWF1;ATP2B4;CASK;MYH9;EZR;EPB41L1;CAPZB;ATP2B1;PLS1;SPTAN1;CAPZA1;MYO3B;KCNMA1;TRIOBP;VAMP2;TMC1;LHFPL5;EPS8	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4075495758918508
Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361	-0.568747153861436	-1.18016375108625	0.200634745411895	0.610353027080656	0.0349834797451947	53	53	down	MSN;MYO1E;SPTBN1;TWF1;ATP2B4;CASK;MYH9;EZR;EPB41L1;GSN;PLS1;SPTAN1;MYO3B;KCNMA1;CHRNA10;TRIOBP;TMC1;LHFPL5;EPS8	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.610353027080655
Sensory Processing Of Sound R-HSA-9659379	-0.562869700434151	-1.22074339512121	0.136955663728457	0.523071258177612	0.0423347135736638	75	75	down	MSN;CTBP2;MYO1E;SPTBN1;TWF1;ATP2B4;CASK;MYH9;EZR;EPB41L1;GSN;CAPZB;ATP2B1;PLS1;SPTAN1;CAPZA1;MYO3B;KCNMA1;CHRNA10;TRIOBP;VAMP2;TMC1;LHFPL5;EPS8	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5230712581776124
Separation Of Sister Chromatids R-HSA-2467813	-0.577667942784228	-1.35538176124403	0.0132604396882633	0.179511551379185	0.134646973904378	168	170	down	PSMA1;PSMC6;RAD21;SMC3;SMC1A;PSMB1;PSMD4;PSMA2;PSMD2;PSMA3;PSMD3;NUP160;PSMC5;DYNC1I2;PSMC3;PSMD14;PSMD13;PSMB6;PSMC1;BIRC5;STAG2;RANGAP1;PSME4;PSMD12;BUB3;RANBP2;RPS27;ZWINT;PSMB7;DYNC1H1;DYNC1LI1;RPS27A;NUDC;NDC80;ANAPC1;PLK1;XPO1;CDC16;PSMD6;CDC26;CDC23;KIF18A;KNTC1;CLIP1;ANAPC11;CENPE;CENPI;ANAPC10;SEM1;KANSL1;PSME3;PSMB2;BUB1;HDAC8;DSN1;PSMD11;DYNC1I1;TAOK1;ANAPC5;PSMA7;PSMB10;CENPA;CENPF;CENPL;KNL1;NUP98;NUP133;INCENP;SEC13;PPP2R1A;ANAPC4;RCC2;ANAPC15;SPC25;WAPL;CLASP1;KIF2A;CENPM;CENPN;PPP2CB;PPP1CC;PSMB3;PPP2CA;MIS12;CENPU;PSMB5	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.17951155137918542
Serotonin Neurotransmitter Release Cycle R-HSA-181429	0.56472866739962	1.0724929639389	0.361103523627424	0.746350596799705	0.0369713177682469	18	18	up	SYT1;SYN2;PPFIA1;STXBP1;STX1A	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7463505967997048
Serotonin Receptors R-HSA-390666	-0.776920668635279	-1.24203062188645	0.189393939393939	0.59671690802671	0.0405314912401909	11	11	down	HTR7;HTR2C	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5967169080267111
Sialic Acid Metabolism R-HSA-4085001	-0.513619290176113	-0.994957052635111	0.483659177122848	0.784587859017738	0.0204898063526457	33	33	down	NANS;ST3GAL2;ST6GALNAC5;GNE;ST3GAL4;ST3GAL3;GLB1;ST8SIA1;ST3GAL6	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.784587859017738
Signal Amplification R-HSA-392518	-0.598659003981798	-1.15969164228813	0.251240151736212	0.653132533398344	0.0316372773870905	33	33	down	GNAI3;GNB1;GNB4;GNAI2;GNAQ;GNG10;GNB5;GNG12;AAMP	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6531325333983427
Signal Attenuation R-HSA-74749	-0.728999448489483	-1.14962236312443	0.322273268674494	0.710087854625765	0.0298511527978155	10	10	down	MAPK1;MAPK3;SOS1;GRB10;IRS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7100878546257655
Signal Regulatory Protein Family Interactions R-HSA-391160	0.522312677167008	0.916242925114163	0.571355629308144	0.814712561203814	0.0268718117466501	13	13	up	SKAP2;CD47;PTPN6;PTPN11;GRB2;SRC;FYB1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8147125612038149
Signal Transduction By L1 R-HSA-445144	-0.674168736135913	-1.19797230530098	0.227732006839733	0.630029015031323	0.0348294155746012	20	20	down	EGFR;ITGB1;MAPK1;NRP1;CSNK2A2;FGFR1;MAPK3;ITGA5;MAP2K1;L1CAM;PKN1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6300290150313236
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	-0.735465396934538	-1.52958931919577	0.0049518569463548	0.108331393503333	0.241698386096655	54	55	down	NPM1;PPFIBP1;MSN;TPM3;TPM4;MAPK1;CUL1;TPR;RBX1;DCTN1;EEF1G;RANBP2;CLTC;RRBP1;SQSTM1;MYH9;SKP1;MECP2;MAPK3;CEBPB;ATIC;RPS6;BIRC6;VCL;KIF5B;TFG;SEC31A	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.10833139350333117
Signaling By ALK R-HSA-201556	0.544950969443394	1.12414008765903	0.279856330439988	0.674445076835515	0.0449347017586579	26	26	up	HDAC2;STAT3;PIK3R1;PIK3R2;HDAC3;PTPN6;PIK3CB;SRC;HIF1A	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6744450768355147
Signaling By Activated Point Mutants Of FGFR1 R-HSA-1839122	-0.758568129316434	-1.21269118384135	0.230808080808081	0.63483383154563	0.036201748643269	11	11	down	FGFR1;FGF1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6348338315456309
Signaling By Activin R-HSA-1502540	-0.775781897966914	-1.31110038213299	0.114931396287329	0.475743409968294	0.0521267529114222	15	15	down	MAPK1;SMAD4;MAPK3;DRAP1;SMAD2;SMAD3;INHBA;ACVR2A;FSTL3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4757434099682943
Signaling By B Cell Receptor (BCR) R-HSA-983705	-0.603606741958022	-1.36411915968473	0.0243600840855694	0.227594927586632	0.101902204113224	108	109	down	PSMA1;PSMC6;PSMB1;PSMD4;PSMA2;PSMD2;PSMA3;PSMD3;PSMC5;AHCYL1;PSMC3;PSMD14;SH3KBP1;PSMD13;CUL1;PSMB6;PSMC1;MALT1;PSME4;PSMD12;PSMB7;TRPC1;HRAS;RPS27A;CLSTN1;CALM1;PSMD6;SKP1;SEM1;PPIA;PSME3;PSMB2;SOS1;PSMD11;PSMA7;PSMB10;ITPR1;CHUK;FKBP1A;FBXW11	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.22759492758663175
Signaling By BMP R-HSA-201451	-0.453259112394433	-0.849240744613356	0.710388247639035	0.869319450711363	0.0152026276921405	27	27	down	SMURF2;SMAD4;SMURF1;BMPR1A;SMAD1;BMPR1B;ACVR2A;AMH;ZFYVE16	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8693194507113629
Signaling By BRAF And RAF1 Fusions R-HSA-6802952	-0.672140714067957	-1.42708465286295	0.01953125	0.214797065118609	0.119145934080369	62	62	down	IQGAP1;FXR1;YWHAB;MAPK1;TLN1;MARK3;MPRIP;ATG7;SND1;LMNA;ESRP1;QKI;HRAS;AKAP9;BRAF;CALM1;CSK;CNKSR1;MAPK3;CAMK2D;AGK;AGTRAP;TENT4A;RAP1A;VCL;CLCN6;MAP2K1;FAM114A2	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.21479706511860946
Signaling By CSF3 (G-CSF) R-HSA-9674555	0.468491893190268	0.999712209971673	0.44136460554371	0.778248994205145	0.0350540553554165	30	30	up	STAT1;STAT3;STAT5B;UBA52;UBB;UBE2D3;ELOC;UBE2D2;ELOB;PTPN11;GRB2;NRAS	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7782489942051447
Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	0.428814704901779	0.791879906288833	0.753468516542156	0.88128425485613	0.0230007107181415	16	17	up	STAT1;STAT3;CNTRL;STAT5B;PIK3R1;GRB2;FGFR1OP2	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8812842548561296
Signaling By EGFR In Cancer R-HSA-1643713	-0.505613789779838	-0.929218456479581	0.59079939668175	0.824199915725763	0.017980808565229	24	24	down	EGFR;HSP90AA1;CDC37;HRAS;RPS27A;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8241999157257635
Signaling By EGFR R-HSA-177929	-0.573825076864735	-1.17730816408835	0.205993558325165	0.614279347046114	0.034746068639257	49	49	down	EGFR;SH3KBP1;ARHGEF7;SH3GL1;ADAM10;PTPRK;HRAS;CDC42;RPS27A;EPS15L1;CSK;PXDN;HGS;PAG1;SOS1;AAMP;EPS15;PTPN3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6142793470461151
Signaling By ERBB2 ECD Mutants R-HSA-9665348	-0.721844928065434	-1.2199448885152	0.214850686037127	0.619711309421489	0.0368269523086822	15	15	down	EGFR;HSP90AA1;CDC37;HRAS;ERBIN;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6197113094214901
Signaling By ERBB2 In Cancer R-HSA-1227990	-0.68213857228356	-1.26020318368701	0.151492312330419	0.536190367681766	0.0431731179875694	25	25	down	EGFR;NRG1;HSP90AA1;CDC37;HRAS;ERBIN;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.536190367681767
Signaling By ERBB2 KD Mutants R-HSA-9664565	-0.694444103577077	-1.27625134258743	0.139366515837104	0.523071258177612	0.0452289365362808	24	24	down	EGFR;NRG1;HSP90AA1;CDC37;HRAS;ERBIN;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5230712581776124
Signaling By ERBB2 R-HSA-1227986	-0.572268254161225	-1.17411405467631	0.209914577790225	0.614279347046114	0.0343633779743859	49	49	down	EGFR;NRG1;DIAPH1;HSP90AA1;PRKCA;YES1;CDC37;HRAS;ERBIN;RPS27A;PRKCE	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6142793470461151
Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	-0.771320480138219	-1.38185972351874	0.0549213205800679	0.324480126823234	0.0751440930078969	21	21	down	EGFR;NRG1;HSP90AA1;CDC37;HRAS;ERBIN;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.32448012682323396
Signaling By ERBB4 R-HSA-1236394	-0.572326022821263	-1.19886814699559	0.174924719408705	0.575793868053655	0.0376978125856325	57	57	down	EGFR;NRG1;STMN1;NCOR1;NEDD4;ITCH;HRAS;RPS27A;APH1A;WWP1;SOS1;PSEN1;APH1B;YAP1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.575793868053654
Signaling By Erythropoietin R-HSA-9006335	0.371304958568152	0.751514686803428	0.858837485172005	0.928041009272811	0.0225987248994441	24	24	up	STAT5B;PIGU;PIK3R1;PLCG2;PIK3CB;GRB2;NRAS;EPOR;STAT5A;SHC1;CRKL	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9280410092728117
Signaling By FGFR In Disease R-HSA-1226099	0.382884956816865	0.932757914409754	0.581741787624141	0.814893648690889	0.0340433059732153	60	61	up	POLR2I;STAT1;POLR2J;STAT3;POLR2G;CNTRL;POLR2K;STAT5B;PIGU;PIK3R1;POLR2F;GTF2F1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8148936486908896
Signaling By FGFR R-HSA-190236	-0.515170465444511	-1.13471770948001	0.23875610382935	0.637760688044955	0.0302058792293513	86	86	down	HNRNPA1;HNRNPF;GTF2F2;HNRNPM;PTBP1;MAPK1;TIAL1;ESRP1;HRAS;RPS27A;BRAF;FGFR1;POLR2A;MAPK3;POLR2H;SOS1;POLR2E;GALNT3;PPP2R1A;NCBP2;FGFBP1;TIA1;PPP2CB;FGFRL1;PPP2CA;CBL	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6377606880449553
Signaling By FGFR1 In Disease R-HSA-5655302	-0.42507717679171	-0.830149953678245	0.743492802093936	0.879344724610571	0.0141062838556255	35	36	down	CPSF6;MYO18A;HRAS;ERLIN2;GAB2;LRRFIP1;FGFR1;SOS1;ZMYM2	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8793447246105714
Signaling By FGFR1 R-HSA-5654736	-0.438676157841309	-0.900025186837948	0.645147738411987	0.84709149032488	0.015611103884008	49	49	down	MAPK1;HRAS;RPS27A;BRAF;FGFR1;MAPK3;SOS1;PPP2R1A;PPP2CB;FGFRL1;PPP2CA;CBL;FGF1;PIK3CA;MKNK1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8470914903248805
Signaling By FGFR2 IIIa TM R-HSA-8851708	0.480589788456218	0.92235382942456	0.562377895618197	0.814712561203814	0.028723985140975	19	19	up	POLR2I;POLR2J;POLR2G;POLR2K;POLR2F;GTF2F1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8147125612038149
Signaling By FGFR2 In Disease R-HSA-5655253	0.424574191602498	0.967369658296381	0.487403426268055	0.784923751022848	0.0350257838006445	42	42	up	POLR2I;POLR2J;POLR2G;POLR2K;PIGU;PIK3R1;POLR2F;GTF2F1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7849237510228474
Signaling By FGFR2 R-HSA-5654738	-0.527832853070355	-1.13951202909737	0.238738738738739	0.637760688044955	0.0307770496452784	72	72	down	HNRNPA1;HNRNPF;GTF2F2;HNRNPM;PTBP1;MAPK1;TIAL1;ESRP1;HRAS;RPS27A;BRAF;POLR2A;MAPK3;POLR2H;SOS1;POLR2E;PPP2R1A;NCBP2;FGFBP1;TIA1;PPP2CB;PPP2CA;CBL	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6377606880449553
Signaling By FGFR3 In Disease R-HSA-5655332	0.352481864624274	0.690317191466902	0.930113636363636	0.95947569263818	0.0206808421906048	21	21	up	PIGU;PIK3R1;GRB2;NRAS;FGF18	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9594756926381793
Signaling By FGFR3 R-HSA-5654741	-0.477824750127713	-0.951075440666438	0.550484883057616	0.812588513525774	0.0181977504878872	39	39	down	MAPK1;HRAS;RPS27A;BRAF;MAPK3;SOS1;GALNT3;PPP2R1A;PPP2CB;PPP2CA;CBL;FGF1;PIK3CA;MKNK1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8125885135257744
Signaling By FGFR4 In Disease R-HSA-5655291	-0.365681079785215	-0.576674163421726	0.958482218819125	0.978428662766044	0.01270440691291	10	10	down	HRAS;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9784286627660436
Signaling By FGFR4 R-HSA-5654743	-0.454229420221994	-0.90675905706482	0.621004566210046	0.839477533710396	0.0164372807784037	40	40	down	MAPK1;HRAS;RPS27A;BRAF;MAPK3;SOS1;PPP2R1A;PPP2CB;PPP2CA;CBL;FGF1;PIK3CA;MKNK1;FGFR4	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8394775337103949
Signaling By FLT3 Fusion Proteins R-HSA-9703465	-0.567434776052408	-0.990825643719917	0.50607159753982	0.789728535797598	0.0209899544518708	18	18	down	MYO18A;SPTBN1;ETV6;HRAS;GAB2;SOS1;ZMYM2	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7897285357975985
Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648	-0.467325076333756	-0.789796833062542	0.775302663438257	0.891923850091561	0.015008874678602	15	15	down	HRAS;GAB2;BCL2L1;SOS1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.891923850091561
Signaling By Hedgehog R-HSA-5358351	-0.579970985374284	-1.33644655183299	0.0243755279353204	0.227594927586632	0.100604308574775	135	135	down	PSMA1;VCP;PSMC6;PRKAR2A;PSMB1;SMURF2;PSMD4;PSMA2;PSMD2;PSMA3;PSMD3;PRKCA;PSMC5;PSMC3;PSMD14;P4HB;PSMD13;CSNK1A1;CUL1;PSMB6;PSMC1;RBX1;ITCH;PSME4;DYNC2H1;PSMD12;PSMB7;RPS27A;PRKAR1B;SPOPL;PSMD6;TTC21B;SMOX;SKP1;OS9;SEM1;ADCY7;PSME3;PSMB2;PSMD11;WDR19;SMURF1;INTU;PSMA7;PSMB10;TULP3	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.22759492758663175
Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948	-0.62433120346968	-1.20942251576908	0.196673475342865	0.603263352550854	0.0365580174075411	33	33	down	IQGAP1;YWHAB;MAPK1;TLN1;MARK3;HRAS;BRAF;CSK;CNKSR1;MAPK3;RAP1A;VCL;MAP2K1	HCC38	endpoint_anchor_vs_middle	endpoint_anchor	middle	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6032633525508543
