axis_id	axis_family	architecture_role	consistency_class	axis_annotation_confidence	n_targets	targets	fraction_q1_mean	fraction_q2_mean	fraction_q3_mean	shift_lift_mean	depmap_lift_mean	shift_r2_mean	depmap_r2_mean	sharedness_delta	explanatory_call	formal_call_eligible	call_tier	panel	bootstrap_replicates_completed	bootstrap_shift_r2_mean	bootstrap_shift_r2_p10	bootstrap_shift_r2_p90	bootstrap_dep_r2_mean	bootstrap_dep_r2_p10	bootstrap_dep_r2_p90	bootstrap_dominant_call	bootstrap_dominant_call_fraction	bootstrap_stability_call	axis_label	structure_support	annotation_support	consistency_support	external_knowledge_support	final_call	database	term	NES_or_effect	FDR	leading_edge_size	overlap_gene_count	term_gene_count_in_universe	axis_gene_count	overlap_genes	object	level	structural_stability	cutoff_stability	bootstrap_status	covariate_status	evidence_tier	allowed_wording	disallowed_wording
transcription regulation																		g																	Reactome	Gene Expression (Transcription) R-HSA-74160	0.1	0.9746762360731104	1.0	1.0	12.0	10.0	MYBL1									
transcription regulation																		g																	Reactome	Metabolism Of Proteins R-HSA-392499	0.1	0.9746762360731104	1.0	1.0	13.0	10.0	ZNF131									
transcription regulation																		g																	Reactome	Post-translational Protein Modification R-HSA-597592	0.1	0.9746762360731104	1.0	1.0	10.0	10.0	ZNF131									
transcription regulation																		g																	Reactome	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	0.1	0.9746762360731104	1.0	1.0	6.0	10.0	ZNF131									
transcription regulation																		g																	Reactome	SUMOylation Of Transcription Cofactors R-HSA-3899300	0.1	0.9746762360731104	1.0	1.0	4.0	10.0	ZNF131									
transcription regulation																		g																	Reactome	SUMOylation R-HSA-2990846	0.1	0.9746762360731104	1.0	1.0	6.0	10.0	ZNF131									
ER stress / UPR																		g																	GO_BP	+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Cellular Response to Chemical Stress (GO:0062197)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Cellular Response to Cytokine Stimulus (GO:0071345)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Cellular Response to Hormone Stimulus (GO:0032870)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Cellular Response to Lipid (GO:0071396)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	DNA-templated Transcription (GO:0006351)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Negative Regulation of Intracellular Signal Transduction (GO:1902532)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Angiogenesis (GO:0045766)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Apoptotic Process (GO:0043065)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Autophagy (GO:0010508)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Cell Population Proliferation (GO:0008284)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of Cell Migration (GO:0030334)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of Protein Phosphorylation (GO:0001932)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Transcription by RNA Polymerase II (GO:0006366)	1.0	0.1574468085106383	1.0	1.0	3.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Cellular Response to Oxidative Stress (GO:0034599)	1.0	0.1640070921985815	1.0	1.0	5.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Cellular Response to Oxygen-Containing Compound (GO:1901701)	1.0	0.1640070921985815	1.0	1.0	5.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Intracellular Signaling Cassette (GO:0141124)	1.0	0.1640070921985815	1.0	1.0	4.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Cell Differentiation (GO:0045597)	1.0	0.1640070921985815	1.0	1.0	4.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Cellular Process (GO:0048522)	1.0	0.1640070921985815	1.0	1.0	5.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Cytokine Production (GO:0001819)	1.0	0.1640070921985815	1.0	1.0	5.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Multicellular Organismal Process (GO:0051240)	1.0	0.1640070921985815	1.0	1.0	5.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Protein Localization to Nucleus (GO:1900182)	1.0	0.1640070921985815	1.0	1.0	4.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of Autophagy (GO:0010506)	1.0	0.1640070921985815	1.0	1.0	4.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Negative Regulation of Programmed Cell Death (GO:0043069)	1.0	0.1749408983451537	1.0	1.0	6.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Developmental Process (GO:0051094)	1.0	0.1749408983451537	1.0	1.0	6.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of Cell Population Proliferation (GO:0042127)	1.0	0.1749408983451537	1.0	1.0	6.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Negative Regulation of Apoptotic Process (GO:0043066)	1.0	0.1968085106382979	1.0	1.0	7.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	1.0	0.2171680117388115	1.0	1.0	8.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of Apoptotic Process (GO:0042981)	1.0	0.2624113475177305	1.0	1.0	10.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Intracellular Signal Transduction (GO:1902533)	1.0	0.2793411118737131	1.0	1.0	11.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	1.0	0.319813829787234	1.0	1.0	13.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Negative Regulation of DNA-templated Transcription (GO:0045892)	1.0	0.4055448098001288	1.0	1.0	17.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	1.0	0.4399249061326658	1.0	1.0	19.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Positive Regulation of DNA-templated Transcription (GO:0045893)	1.0	0.517325227963526	1.0	1.0	23.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of DNA-templated Transcription (GO:0006355)	1.0	0.6122931442080377	1.0	1.0	28.0	1.0	XBP1									
ER stress / UPR																		g																	GO_BP	Regulation of Transcription by RNA Polymerase II (GO:0006357)	1.0	0.6808510638297873	1.0	1.0	32.0	1.0	XBP1									
JAK-STAT signaling																		g																	GO_BP	Cellular Response to Cytokine Stimulus (GO:0071345)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Cellular Response to Hormone Stimulus (GO:0032870)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Negative Regulation of Catabolic Process (GO:0009895)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Negative Regulation of Intracellular Signal Transduction (GO:1902532)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of Interleukin-8 Production (GO:0032757)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Protein Localization to Nucleus (GO:0034504)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Cell Migration (GO:0030334)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Inflammatory Response (GO:0050727)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Interleukin-8 Production (GO:0032677)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	1.0	0.1620294599018003	1.0	1.0	3.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Intracellular Signaling Cassette (GO:0141124)	1.0	0.1847704367301232	1.0	1.0	4.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Negative Regulation of Gene Expression (GO:0010629)	1.0	0.1847704367301232	1.0	1.0	5.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	1.0	0.1847704367301232	1.0	1.0	5.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of Cytokine Production (GO:0001819)	1.0	0.1847704367301232	1.0	1.0	5.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Autophagy (GO:0010506)	1.0	0.1847704367301232	1.0	1.0	4.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Cell Cycle (GO:0051726)	1.0	0.1847704367301232	1.0	1.0	5.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	1.0	0.2006079027355623	1.0	1.0	6.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Cell Population Proliferation (GO:0042127)	1.0	0.2006079027355623	1.0	1.0	6.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of Gene Expression (GO:0010628)	1.0	0.2340425531914894	1.0	1.0	8.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	1.0	0.2340425531914894	1.0	1.0	8.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of RNA Biosynthetic Process (GO:2001141)	1.0	0.2340425531914894	1.0	1.0	8.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of RNA Biosynthetic Process (GO:1902680)	1.0	0.2808510638297873	1.0	1.0	10.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of Intracellular Signal Transduction (GO:1902533)	1.0	0.2970540098199672	1.0	1.0	11.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	1.0	0.3380614657210402	1.0	1.0	13.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Negative Regulation of DNA-templated Transcription (GO:0045892)	1.0	0.4115920763022744	1.0	1.0	17.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Gene Expression (GO:0010468)	1.0	0.4115920763022744	1.0	1.0	17.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	1.0	0.4446808510638299	1.0	1.0	19.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Positive Regulation of DNA-templated Transcription (GO:0045893)	1.0	0.5209334248455731	1.0	1.0	23.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of DNA-templated Transcription (GO:0006355)	1.0	0.6143617021276595	1.0	1.0	28.0	1.0	STAT3									
JAK-STAT signaling																		g																	GO_BP	Regulation of Transcription by RNA Polymerase II (GO:0006357)	1.0	0.6808510638297873	1.0	1.0	32.0	1.0	STAT3									
NF-κB / MAPK signaling																		g																	GO_BP	Intracellular Signaling Cassette (GO:0141124)	1.0	0.1531914893617021	1.0	1.0	4.0	1.0	TAB3									
NF-κB / MAPK signaling																		g																	GO_BP	Negative Regulation of Catabolic Process (GO:0009895)	1.0	0.1531914893617021	1.0	1.0	3.0	1.0	TAB3									
NF-κB / MAPK signaling																		g																	GO_BP	Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	1.0	0.1531914893617021	1.0	1.0	5.0	1.0	TAB3									
NF-κB / MAPK signaling																		g																	GO_BP	Regulation of Autophagy (GO:0010506)	1.0	0.1531914893617021	1.0	1.0	4.0	1.0	TAB3									
NF-κB / MAPK signaling																		g																	GO_BP	Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	1.0	0.1531914893617021	1.0	1.0	6.0	1.0	TAB3									
NF-κB / MAPK signaling																		g																	GO_BP	Positive Regulation of Intracellular Signal Transduction (GO:1902533)	1.0	0.2340425531914893	1.0	1.0	11.0	1.0	TAB3									
RNA processing / spliceosome																		g																	GO_BP	Positive Regulation of DNA-templated Transcription (GO:0045893)	1.0	0.6808510638297873	1.0	1.0	23.0	1.0	PRPF6									
RNA processing / spliceosome																		g																	GO_BP	Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	1.0	0.6808510638297873	1.0	1.0	19.0	1.0	PRPF6									
RNA processing / spliceosome																		g																	GO_BP	Regulation of Transcription by RNA Polymerase II (GO:0006357)	1.0	0.6808510638297873	1.0	1.0	32.0	1.0	PRPF6									
RNA processing / transcription																		g																	GO_BP	Negative Regulation of Cellular Process (GO:0048523)	1.0	0.2659574468085106	1.0	1.0	4.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Negative Regulation of Gene Expression (GO:0010629)	1.0	0.2659574468085106	1.0	1.0	5.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Negative Regulation of Protein Metabolic Process (GO:0051248)	1.0	0.2659574468085106	1.0	1.0	3.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Regulation of Translation (GO:0006417)	1.0	0.2659574468085106	1.0	1.0	3.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Regulation of RNA Biosynthetic Process (GO:2001141)	1.0	0.3404255319148936	1.0	1.0	8.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	1.0	0.5775075987841946	1.0	1.0	19.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Regulation of Gene Expression (GO:0010468)	1.0	0.5775075987841946	1.0	1.0	17.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Positive Regulation of DNA-templated Transcription (GO:0045893)	1.0	0.6117021276595745	1.0	1.0	23.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Regulation of DNA-templated Transcription (GO:0006355)	1.0	0.6619385342789598	1.0	1.0	28.0	1.0	YBX1									
RNA processing / transcription																		g																	GO_BP	Regulation of Transcription by RNA Polymerase II (GO:0006357)	1.0	0.6808510638297873	1.0	1.0	32.0	1.0	YBX1									
TGF-beta / BMP signaling																		g																	GO_BP	Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	1.0	0.0194264569842738	2.0	2.0	3.0	2.0	BMPR1A; SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1.0	0.0194264569842738	2.0	2.0	3.0	2.0	BMPR1A; SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	1.0	0.0194264569842738	2.0	2.0	3.0	2.0	BMPR1A; SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Developmental Process (GO:0051094)	1.0	0.0728492136910268	2.0	2.0	6.0	2.0	BMPR1A; SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	DNA-templated Transcription (GO:0006351)	0.5	0.314355394836431	1.0	1.0	3.0	2.0	SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Intracellular Signaling Cassette (GO:0141124)	0.5	0.314355394836431	1.0	1.0	4.0	2.0	SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	0.5	0.314355394836431	1.0	1.0	3.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Angiogenesis (GO:0045766)	0.5	0.314355394836431	1.0	1.0	3.0	2.0	SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Cell Differentiation (GO:0045597)	0.5	0.314355394836431	1.0	1.0	4.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Cell Population Proliferation (GO:0008284)	0.5	0.314355394836431	1.0	1.0	3.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	1.0	0.314355394836431	2.0	2.0	19.0	2.0	BMPR1A; SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Negative Regulation of Gene Expression (GO:0010629)	0.5	0.3287554258877108	1.0	1.0	5.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Multicellular Organismal Process (GO:0051240)	0.5	0.3287554258877108	1.0	1.0	5.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Regulation of Cell Population Proliferation (GO:0042127)	0.5	0.3380203515263645	1.0	1.0	6.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of DNA-templated Transcription (GO:0045893)	1.0	0.3380203515263645	2.0	2.0	23.0	2.0	BMPR1A; SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Gene Expression (GO:0010628)	0.5	0.3885291396854765	1.0	1.0	8.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	0.5	0.3885291396854765	1.0	1.0	8.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Positive Regulation of Intracellular Signal Transduction (GO:1902533)	0.5	0.4867406722170829	1.0	1.0	11.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Regulation of Transcription by RNA Polymerase II (GO:0006357)	1.0	0.5071327717999905	2.0	2.0	32.0	2.0	BMPR1A; SMAD1									
TGF-beta / BMP signaling																		g																	GO_BP	Regulation of Gene Expression (GO:0010468)	0.5	0.6274745605920444	1.0	1.0	17.0	2.0	BMPR1A									
TGF-beta / BMP signaling																		g																	GO_BP	Regulation of DNA-templated Transcription (GO:0006355)	0.5	0.8418131359851989	1.0	1.0	28.0	2.0	SMAD1									
cell cycle / replication																		g																	GO_BP	Negative Regulation of Catabolic Process (GO:0009895)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Negative Regulation of Cell Population Proliferation (GO:0008285)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Negative Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903321)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Negative Regulation of Protein Ubiquitination (GO:0031397)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of Apoptotic Process (GO:0043065)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of Protein Localization (GO:1903829)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Protein Localization to Nucleus (GO:0034504)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Protein Metabolic Process (GO:0019538)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Protein Stabilization (GO:0050821)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of Cell Cycle G1/S Phase Transition (GO:1902806)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of Protein Localization to Nucleus (GO:1900180)	1.0	0.1624758220502901	1.0	1.0	3.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Negative Regulation of Cellular Process (GO:0048523)	1.0	0.1833060556464812	1.0	1.0	4.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of Protein Localization to Nucleus (GO:1900182)	1.0	0.1833060556464812	1.0	1.0	4.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of Cell Cycle (GO:0051726)	1.0	0.2127659574468085	1.0	1.0	5.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Negative Regulation of RNA Biosynthetic Process (GO:1902679)	1.0	0.2234042553191489	1.0	1.0	6.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of Cell Population Proliferation (GO:0042127)	1.0	0.2234042553191489	1.0	1.0	6.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of Gene Expression (GO:0010628)	1.0	0.264775413711584	1.0	1.0	8.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	1.0	0.264775413711584	1.0	1.0	8.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of RNA Biosynthetic Process (GO:1902680)	1.0	0.2978723404255319	1.0	1.0	10.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of Apoptotic Process (GO:0042981)	1.0	0.2978723404255319	1.0	1.0	10.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of Intracellular Signal Transduction (GO:1902533)	1.0	0.3120567375886525	1.0	1.0	11.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	1.0	0.3520309477756286	1.0	1.0	13.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Negative Regulation of DNA-templated Transcription (GO:0045892)	1.0	0.4219858156028369	1.0	1.0	17.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of Gene Expression (GO:0010468)	1.0	0.4219858156028369	1.0	1.0	17.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	1.0	0.4527659574468086	1.0	1.0	19.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Positive Regulation of DNA-templated Transcription (GO:0045893)	1.0	0.5270049099836335	1.0	1.0	23.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of DNA-templated Transcription (GO:0006355)	1.0	0.6178092986603624	1.0	1.0	28.0	1.0	CDKN2A									
cell cycle / replication																		g																	GO_BP	Regulation of Transcription by RNA Polymerase II (GO:0006357)	1.0	0.6808510638297873	1.0	1.0	32.0	1.0	CDKN2A									
chromatin remodeling																		g																	GO_BP	Chromatin Organization (GO:0006325)	1.0	0.0601295097132284	2.0	2.0	5.0	2.0	ARID1A; RUVBL2									
chromatin remodeling																		g																	GO_BP	Chromatin Remodeling (GO:0006338)	1.0	0.0601295097132284	2.0	2.0	5.0	2.0	ARID1A; RUVBL2									
chromatin remodeling																		g																	GO_BP	Positive Regulation of DNA Repair (GO:0045739)	1.0	0.0601295097132284	2.0	2.0	3.0	2.0	ARID1A; RUVBL2									
chromatin remodeling																		g																	GO_BP	Regulation of DNA Repair (GO:0006282)	1.0	0.0601295097132284	2.0	2.0	5.0	2.0	ARID1A; RUVBL2									
chromatin remodeling																		g																	GO_BP	Positive Regulation of RNA Biosynthetic Process (GO:1902680)	1.0	0.2164662349676225	2.0	2.0	10.0	2.0	ARID1A; RUVBL2									
chromatin remodeling																		g																	GO_BP	Cellular Response to Lipid (GO:0071396)	0.5	0.2939664919313393	1.0	1.0	3.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	Cellular Response to Oxygen-Containing Compound (GO:1901701)	0.5	0.2939664919313393	1.0	1.0	5.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	DNA Metabolic Process (GO:0006259)	0.5	0.2939664919313393	1.0	1.0	4.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	Positive Regulation of Cell Differentiation (GO:0045597)	0.5	0.2939664919313393	1.0	1.0	4.0	2.0	ARID1A									
chromatin remodeling																		g																	GO_BP	Positive Regulation of Cellular Process (GO:0048522)	0.5	0.2939664919313393	1.0	1.0	5.0	2.0	ARID1A									
chromatin remodeling																		g																	GO_BP	Positive Regulation of Multicellular Organismal Process (GO:0051240)	0.5	0.2939664919313393	1.0	1.0	5.0	2.0	ARID1A									
chromatin remodeling																		g																	GO_BP	Protein Stabilization (GO:0050821)	0.5	0.2939664919313393	1.0	1.0	3.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	Regulation of Cell Cycle (GO:0051726)	0.5	0.2939664919313393	1.0	1.0	5.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	Regulation of Cell Cycle G1/S Phase Transition (GO:1902806)	0.5	0.2939664919313393	1.0	1.0	3.0	2.0	ARID1A									
chromatin remodeling																		g																	GO_BP	Regulation of Cell Differentiation (GO:0045595)	0.5	0.2939664919313393	1.0	1.0	3.0	2.0	ARID1A									
chromatin remodeling																		g																	GO_BP	Regulation of Cellular Response to Stress (GO:0080135)	0.5	0.2939664919313393	1.0	1.0	4.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	Regulation of DNA Metabolic Process (GO:0051052)	0.5	0.2939664919313393	1.0	1.0	3.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	Regulation of Programmed Cell Death (GO:0043067)	0.5	0.2939664919313393	1.0	1.0	3.0	2.0	RUVBL2									
chromatin remodeling																		g																	GO_BP	Positive Regulation of Developmental Process (GO:0051094)	0.5	0.3138760407030528	1.0	1.0	6.0	2.0	ARID1A									
chromatin remodeling																		g																	GO_BP	Positive Regulation of DNA-templated Transcription (GO:0045893)	1.0	0.3138760407030528	2.0	2.0	23.0	2.0	ARID1A; RUVBL2									
