ensembl_gene_id	hgnc_symbol	in_k562_13d	in_k562_7d
ENSG00000264491	RP11-349A8.3	True	True
ENSG00000264514	RP11-720L2.4	False	True
ENSG00000264520	RP4-777O23.2	False	True
ENSG00000264523	RP11-158I9.7	True	True
ENSG00000264548	RP13-516M14.2	True	True
ENSG00000264558	RP11-138C9.1	True	True
ENSG00000264569	RP13-650J16.1	True	True
ENSG00000264575	LINC00526	True	True
ENSG00000264577	AC010761.8	True	True
ENSG00000264578	RP11-360L9.8	True	True
ENSG00000264589	MAPT-AS1	True	False
ENSG00000264630	RP11-4F22.2	True	True
ENSG00000264647	RP11-68I3.7	True	True
ENSG00000264660	RP11-381P6.1	True	True
ENSG00000264666	RP11-524F11.2	True	True
ENSG00000264672	RP11-112H10.4	True	True
ENSG00000264701	RP11-6N17.10	False	True
ENSG00000264727	RP11-680C21.1	True	True
ENSG00000264734	RP11-260A9.6	True	True
ENSG00000264735	RP11-498C9.17	False	True
ENSG00000264739	RP11-138I1.2	True	True
ENSG00000264769	RP11-498C9.12	True	True
ENSG00000264808	MIR4523	True	True
ENSG00000264825	RP11-627G18.4	False	True
ENSG00000264829	RP11-474I11.8	False	True
ENSG00000264859	RP11-75N4.2	True	True
ENSG00000264937	AC100830.5	True	True
ENSG00000264954	RP11-214C8.2	True	True
ENSG00000264956	RP11-1109M24.5	True	True
ENSG00000264964	RP11-888D10.3	True	True
ENSG00000264968	RP11-387H17.4	True	True
ENSG00000265000	RP11-453A12.1	False	True
ENSG00000265008	RP11-53I6.3	True	True
ENSG00000265043	RP11-728E14.3	False	True
ENSG00000265055	AC145343.2	True	True
ENSG00000265073	AC010761.6	True	True
ENSG00000265091	RP11-835E18.5	True	True
ENSG00000265096	C1QTNF1-AS1	True	True
ENSG00000265100	RP11-147L13.2	True	True
ENSG00000265142	MIR1-2	True	True
ENSG00000265148	BZRAP1-AS1	True	True
ENSG00000265163	CDRT8	False	True
ENSG00000265168	RP11-192H23.5	True	True
ENSG00000265185	SNORD3B-1	True	True
ENSG00000265194	RP11-70L8.4	True	False
ENSG00000265205	AC010761.13	True	True
ENSG00000265206	MIR142	True	True
ENSG00000265217	RP11-775G23.1	False	True
ENSG00000265218	RP11-927P21.1	True	True
ENSG00000265242	RP11-649A18.7	True	True
ENSG00000265246	RP11-663N22.1	True	True
ENSG00000265254	CTD-2350C19.2	True	True
ENSG00000265263	RP11-135L13.4	True	True
ENSG00000265264	TIMM10B	True	True
ENSG00000265287	RP11-192H23.6	True	True
ENSG00000265334	CTD-2349P21.11	True	True
ENSG00000265342	RP11-16C1.1	True	True
ENSG00000265359	RP5-1110E20.1	False	True
ENSG00000265369	U3	True	True
ENSG00000265393	CTD-2517M22.17	True	True
ENSG00000265394	RP11-1148O4.2	False	True
ENSG00000265399	RP13-270P17.2	True	True
ENSG00000265400	RP11-471L13.2	False	True
ENSG00000265401	RP11-138I1.4	True	True
ENSG00000265415	CTD-2510F5.4	True	True
ENSG00000265443	CTD-2349P21.6	True	True
ENSG00000265445	RP11-849N15.1	False	True
ENSG00000265451	RP11-204L24.2	True	True
ENSG00000265458	RP13-20L14.6	True	True
ENSG00000265474	AC010761.9	True	False
ENSG00000265478	CTD-2145A24.3	True	False
ENSG00000265489	RP11-1090M7.1	False	True
ENSG00000265490	RP11-806L2.6	True	True
ENSG00000265494	RP11-131K5.2	False	True
ENSG00000265496	MIR1539	True	True
ENSG00000265542	RP11-60A24.3	True	True
ENSG00000265552	RP11-958F21.3	True	False
ENSG00000265554	RP11-419J16.1	True	True
ENSG00000265555	RP11-638L3.3	False	True
ENSG00000265556	RP11-434D2.2	False	True
ENSG00000265590	AP000275.65	True	True
ENSG00000265618	CTB-96E2.7	True	True
ENSG00000265643	RP11-465I4.2	False	True
ENSG00000265656	RP11-13N13.6	True	True
ENSG00000265666	CTD-2267D19.2	True	True
ENSG00000265670	RP11-25I11.1	False	True
ENSG00000265678	RP11-1376P16.2	False	True
ENSG00000265681	RPL17	True	True
ENSG00000265688	MAFG-AS1	True	True
ENSG00000265690	RP11-5A19.5	False	True
ENSG00000265692	RP13-516M14.4	True	True
ENSG00000265717	RP11-94B19.7	False	True
ENSG00000265728	RP11-883A18.3	True	True
ENSG00000265739	RP11-354P11.3	True	True
ENSG00000265749	RP11-849F2.5	True	True
ENSG00000265758	RP11-595B24.1	True	True
ENSG00000265778	RP11-17M16.2	True	False
ENSG00000265784	RP1-56K13.3	True	True
ENSG00000265787	CYP4F35P	True	True
ENSG00000265788	RP11-19P22.5	False	True
ENSG00000265799	RP11-387H17.6	True	True
ENSG00000265817	FSBP	True	True
ENSG00000265818	EEF1E1-BLOC1S5	False	True
ENSG00000265840	AC010761.10	True	True
ENSG00000265843	LINC01029	True	True
ENSG00000265845	RP11-20B24.5	True	True
ENSG00000265888	RP11-408H20.2	True	True
ENSG00000265907	RP11-737O24.2	True	True
ENSG00000265908	RP11-20B24.6	True	True
ENSG00000265912	RP11-583F2.2	True	True
ENSG00000265933	LINC00668	True	True
ENSG00000265943	RP11-739L10.1	True	True
ENSG00000265962	RP11-674N23.1	False	True
ENSG00000265967	AC100830.4	True	True
ENSG00000265971	RP11-269G24.6	False	True
ENSG00000266010	GATA6-AS1	True	True
ENSG00000266013	CTD-2206N4.2	True	True
ENSG00000266036	MIR3615	True	True
ENSG00000266040	CTB-58E17.3	True	True
ENSG00000266049	RP11-703M24.5	True	True
ENSG00000266053	RP11-143J12.2	True	True
ENSG00000266076	CTD-2535L24.2	True	False
ENSG00000266086	RP11-159D12.5	True	True
ENSG00000266088	RP5-1028K7.2	True	True
ENSG00000266100	RP11-118E18.2	False	True
ENSG00000266101	RP5-906A24.2	True	False
ENSG00000266111	RP11-296K13.4	True	True
ENSG00000266120	RP11-354P11.2	False	True
ENSG00000266171	RP11-769O8.1	True	True
ENSG00000266173	STRADA	True	True
ENSG00000266176	RP11-855A2.5	True	False
ENSG00000266196	RP11-675P14.1	True	True
ENSG00000266208	CTD-2267D19.3	True	True
ENSG00000266256	LINC00683	True	True
ENSG00000266258	RP11-41O4.1	True	True
ENSG00000266268	RP11-172F10.1	False	True
ENSG00000266278	RP11-41O4.2	False	True
ENSG00000266289	RP11-1C8.6	True	True
ENSG00000266290	RP11-159D12.10	True	True
ENSG00000266313	RP11-173M1.4	True	True
ENSG00000266340	RP11-848P1.4	False	True
ENSG00000266341	RP5-890E16.4	False	True
ENSG00000266368	RP11-1096G20.5	True	True
ENSG00000266369	RP11-344E13.4	True	True
ENSG00000266378	RP11-214O1.3	True	True
ENSG00000266385	RP11-227G15.8	True	True
ENSG00000266397	RP11-737O24.1	True	True
ENSG00000266401	RP11-874J12.4	True	True
ENSG00000266402	SNORA76	True	True
ENSG00000266411	RP11-180P8.3	True	True
ENSG00000266413	RP11-88L24.4	True	True
ENSG00000266441	RP11-91I8.3	True	True
ENSG00000266445	RP13-991F5.2	True	True
ENSG00000266450	CTD-2015H3.2	True	True
ENSG00000266456	RP11-806L2.2	True	True
ENSG00000266469	CTB-131K11.1	True	True
ENSG00000266473	RP11-401F2.3	True	True
ENSG00000266490	CTD-2349P21.9	True	True
ENSG00000266495	RP11-17J14.2	True	True
ENSG00000266498	RP11-45M22.5	True	True
ENSG00000266521	RP11-650P15.1	True	True
ENSG00000266527	RP11-138P22.1	True	True
ENSG00000266538	RP11-385D13.3	True	True
ENSG00000266541	RP11-881L2.1	True	True
ENSG00000266578	RP11-838N2.5	False	True
ENSG00000266579	RP1-71H19.2	False	True
ENSG00000266588	RP1-56K13.5	True	True
ENSG00000266598	RP11-583F2.5	True	True
ENSG00000266599	RP11-466A19.3	True	True
ENSG00000266601	RP11-6N17.3	False	True
ENSG00000266602	RP11-476K15.1	True	True
ENSG00000266604	RP11-856M7.6	True	True
ENSG00000266642	RP11-20B24.4	True	True
ENSG00000266644	RP11-927P21.2	True	True
ENSG00000266651	RP11-138I1.3	True	True
ENSG00000266654	RP11-1376P16.1	True	True
ENSG00000266667	RP11-849N15.4	True	True
ENSG00000266677	RP11-258F1.1	True	True
ENSG00000266680	RP5-1148A21.3	True	True
ENSG00000266708	RP11-661O13.1	True	True
ENSG00000266709	RP11-214O1.2	True	True
ENSG00000266714	MYO15B	True	True
ENSG00000266717	RP11-855A2.3	True	True
ENSG00000266718	RP11-466A19.1	False	True
ENSG00000266729	RP11-534N16.1	True	True
ENSG00000266733	TBC1D29	True	True
ENSG00000266744	RP11-131K5.1	True	True
ENSG00000266753	RP11-690G19.3	True	True
ENSG00000266795	RP11-744K17.9	True	True
ENSG00000266821	RP11-6N17.2	True	True
ENSG00000266824	RP11-599B13.7	True	True
ENSG00000266830	CTD-2008P7.8	True	True
ENSG00000266835	RP11-838N2.4	True	True
ENSG00000266844	RP11-862L9.3	True	True
ENSG00000266850	RP11-370A5.1	True	True
ENSG00000266872	RP11-19P22.8	True	True
ENSG00000266885	RP11-744K17.2	True	True
ENSG00000266893	AC005616.1	True	True
ENSG00000266895	CTC-268N12.2	False	True
ENSG00000266897	AC005546.2	True	True
ENSG00000266901	RP11-567M16.5	False	True
ENSG00000266903	CTB-171A8.1	True	True
ENSG00000266904	LINC00663	True	True
ENSG00000266905	RP11-1058N17.1	True	False
ENSG00000266912	CTC-325H20.2	True	True
ENSG00000266913	CTC-548K16.2	True	True
ENSG00000266916	CTD-3064H18.1	True	False
ENSG00000266918	RP11-798G7.8	True	True
ENSG00000266921	RP11-15A1.7	True	True
ENSG00000266927	AC006273.7	True	True
ENSG00000266928	CTB-70G10.1	True	False
ENSG00000266930	CTD-2085J24.4	True	True
ENSG00000266933	AC005775.2	True	True
ENSG00000266935	CTD-3234P18.2	True	True
ENSG00000266939	AC005559.2	True	False
ENSG00000266941	AC104532.3	True	True
ENSG00000266947	RP11-799D4.4	True	True
ENSG00000266949	LYPD8	True	True
ENSG00000266950	CTD-2623N2.5	True	True
ENSG00000266954	RP11-701H16.4	True	True
ENSG00000266956	CTB-186H2.3	False	True
ENSG00000266958	AC006126.3	True	True
ENSG00000266962	RP11-400F19.6	True	True
ENSG00000266963	AC005625.1	False	True
ENSG00000266964	FXYD1	True	True
ENSG00000266967	AARSD1	True	True
ENSG00000266969	RP11-773H22.4	True	True
ENSG00000266970	RP11-806H10.4	True	True
ENSG00000266975	CTC-425F1.2	True	True
ENSG00000266976	AC079466.1	True	True
ENSG00000266978	CTD-2369P2.5	True	True
ENSG00000266979	RP11-1072C15.2	False	True
ENSG00000266983	CTC-232P5.1	True	True
ENSG00000266985	CTD-2329C7.2	False	True
ENSG00000266987	RP11-354P11.8	True	True
ENSG00000266990	AC004528.4	True	True
ENSG00000266993	RP4-657D16.3	True	True
ENSG00000266998	RP11-936I5.1	True	True
ENSG00000266999	AC015849.16	True	True
ENSG00000267002	RP11-242D8.1	True	True
ENSG00000267003	CTC-507E2.1	True	True
ENSG00000267004	CTD-2659N19.4	True	True
ENSG00000267006	CTC-448F2.4	True	True
ENSG00000267007	CTB-31O20.3	True	True
ENSG00000267010	RP11-108P20.1	True	True
ENSG00000267011	CTB-50L17.16	True	True
ENSG00000267013	CTD-2171N6.1	True	True
ENSG00000267015	RP11-800A18.4	False	True
ENSG00000267016	RP11-75C10.9	True	True
ENSG00000267018	AC010525.7	True	True
ENSG00000267020	AC011558.5	True	True
ENSG00000267022	ZNF223	False	True
ENSG00000267024	CTD-2588C8.8	True	True
ENSG00000267025	AC015849.19	True	True
ENSG00000267026	RP11-92C4.3	True	True
ENSG00000267027	AC011524.2	False	True
ENSG00000267030	CTB-50L17.7	True	True
ENSG00000267033	CTD-2562J15.4	True	True
ENSG00000267035	RP11-1094M14.10	True	True
ENSG00000267039	RP11-58G13.1	True	False
ENSG00000267040	RP11-35G9.3	True	True
ENSG00000267041	ZNF850	True	True
ENSG00000267042	CTD-3193K9.4	True	True
ENSG00000267044	AC005757.6	False	True
ENSG00000267045	AC006126.4	True	True
ENSG00000267049	AC002398.13	True	True
ENSG00000267052	CTB-30L5.1	True	True
ENSG00000267053	CTD-3162L10.1	False	True
ENSG00000267057	RP11-456O19.2	True	True
ENSG00000267058	RP11-15A1.3	True	True
ENSG00000267059	UQCR11	False	True
ENSG00000267060	PTGES3L	True	True
ENSG00000267062	CTD-2659N19.10	True	True
ENSG00000267064	UXT-AS1	True	True
ENSG00000267065	CTD-2246P4.1	True	True
ENSG00000267067	CTB-75G16.3	True	True
ENSG00000267069	RP11-64C12.8	True	True
ENSG00000267070	RP11-10K17.6	False	True
ENSG00000267073	AC005256.1	True	True
ENSG00000267077	RP11-127I20.5	True	True
ENSG00000267078	RP11-666A8.9	True	True
ENSG00000267079	RP11-820I16.1	False	True
ENSG00000267080	ASB16-AS1	True	True
ENSG00000267082	CTC-510F12.2	True	True
ENSG00000267089	CTC-499B15.8	False	True
ENSG00000267090	AC005789.9	False	True
ENSG00000267092	CTB-25B13.9	True	True
ENSG00000267093	CTD-2105E13.13	True	True
ENSG00000267100	ILF3-AS1	True	True
ENSG00000267104	TBC1D3P1-DHX40P1	False	True
ENSG00000267105	CTD-2369P2.4	True	True
ENSG00000267106	C19orf82	True	True
ENSG00000267107	AC011526.1	True	True
ENSG00000267108	RP11-861E21.1	False	True
ENSG00000267110	CTD-2587H24.4	False	True
ENSG00000267112	RP11-839G9.1	True	True
ENSG00000267114	CTB-129P6.11	True	True
ENSG00000267117	AC010525.4	True	True
ENSG00000267120	AD000671.6	True	True
ENSG00000267121	CTD-2020K17.1	True	True
ENSG00000267122	AC004490.1	True	True
ENSG00000267123	CTD-2357A8.3	True	True
ENSG00000267124	CTD-3113P16.5	True	True
ENSG00000267125	CTB-31O20.6	True	True
ENSG00000267127	RP11-795F19.5	True	True
ENSG00000267128	RNF157-AS1	True	True
ENSG00000267130	CTD-2540B15.9	True	False
ENSG00000267140	RP11-322E11.6	False	True
ENSG00000267144	AC067968.3	False	True
ENSG00000267147	CTC-548K16.1	True	True
ENSG00000267150	RP11-411B10.2	False	True
ENSG00000267152	CTD-2528L19.6	True	True
ENSG00000267160	RP11-1072C15.4	True	True
ENSG00000267161	AC005943.5	True	True
ENSG00000267163	AC084219.3	True	True
ENSG00000267165	RP11-78A19.3	True	True
ENSG00000267167	RP11-687F6.1	True	True
ENSG00000267169	CTB-55O6.12	True	True
ENSG00000267172	RP11-397A16.3	False	True
ENSG00000267179	ZNF763	False	True
ENSG00000267183	AC010525.6	False	True
ENSG00000267191	RP11-15A1.2	True	True
ENSG00000267192	AC006116.12	True	True
ENSG00000267198	RP11-798G7.6	True	True
ENSG00000267199	RP11-861E21.2	True	True
ENSG00000267201	AC005624.2	False	True
ENSG00000267205	AC005954.4	True	True
ENSG00000267206	LCN6	True	True
ENSG00000267207	RP11-264B14.1	True	False
ENSG00000267209	RP11-693L9.2	True	True
ENSG00000267213	AC007773.2	True	True
ENSG00000267214	CTC-265F19.3	True	True
ENSG00000267216	AC010642.1	True	True
ENSG00000267219	AC010504.2	True	True
ENSG00000267228	IER3IP1	False	True
ENSG00000267231	AC005786.5	True	True
ENSG00000267232	CTB-31O20.9	True	True
ENSG00000267234	CTB-184G21.3	False	True
ENSG00000267238	AC093074.1	False	True
ENSG00000267239	RP11-794M8.1	True	True
ENSG00000267242	AC069278.4	True	True
ENSG00000267243	AC005307.3	True	True
ENSG00000267247	RP11-64C12.6	False	True
ENSG00000267250	RP11-118B18.2	True	False
ENSG00000267251	AC139100.3	False	True
ENSG00000267254	CTD-2162K18.5	True	True
ENSG00000267255	CTB-50L17.5	True	True
ENSG00000267257	RP11-1151B14.4	True	False
ENSG00000267259	CTD-2008P7.9	True	True
ENSG00000267260	CTD-2162K18.4	True	True
ENSG00000267262	CTC-232P5.3	True	True
ENSG00000267265	CTC-550B14.7	True	True
ENSG00000267268	AC007204.2	True	True
ENSG00000267270	AC139100.2	True	True
ENSG00000267272	LINC01140	True	True
ENSG00000267275	CTD-2562J15.6	True	True
ENSG00000267277	CTD-2342J14.6	True	True
ENSG00000267278	MAP3K14-AS1	True	True
ENSG00000267279	RP11-879F14.2	True	True
ENSG00000267281	RP11-793H13.10	True	True
ENSG00000267282	CTB-129P6.4	True	True
ENSG00000267283	AC005306.3	True	True
ENSG00000267284	RP11-397A16.1	True	True
ENSG00000267288	RP13-890H12.2	True	True
ENSG00000267289	CTD-2623N2.11	True	True
ENSG00000267291	CTB-186G2.1	True	True
ENSG00000267296	CEBPA-AS1	True	True
ENSG00000267302	RP11-178C3.2	True	True
ENSG00000267304	AC004637.1	False	True
ENSG00000267308	AC004510.3	True	True
ENSG00000267309	CTD-2630F21.1	True	True
ENSG00000267311	RP11-99A1.2	True	True
ENSG00000267314	AC104532.2	False	True
ENSG00000267320	AC005780.1	True	True
ENSG00000267321	RP11-1094M14.11	True	True
ENSG00000267322	SCARNA17	True	True
ENSG00000267325	RP11-397A16.2	True	True
ENSG00000267327	CTD-2008L17.1	True	True
ENSG00000267328	AC002398.12	True	True
ENSG00000267330	AC131056.5	True	True
ENSG00000267334	CTD-2534I21.8	True	True
ENSG00000267338	KB-7G2.9	True	True
ENSG00000267339	LINC00906	False	True
ENSG00000267342	RP11-552F3.10	True	True
ENSG00000267345	CTD-2293H3.2	True	True
ENSG00000267348	CTB-179K24.3	True	True
ENSG00000267350	RP1-178F10.3	True	True
ENSG00000267353	CTD-2162K18.3	True	True
ENSG00000267356	RP11-411B10.3	True	True
ENSG00000267359	RP11-1094M14.12	True	True
ENSG00000267360	CTC-454I21.3	True	True
ENSG00000267364	RP11-47L3.1	True	True
ENSG00000267365	KCNJ2-AS1	True	True
ENSG00000267368	UPK3BL	True	True
ENSG00000267372	AC005330.2	True	True
ENSG00000267375	CTB-186G2.4	True	False
ENSG00000267379	CTC-548K16.5	True	True
ENSG00000267381	CTD-2086O20.3	True	True
ENSG00000267383	CTC-260E6.6	True	True
ENSG00000267385	CTB-50L17.14	True	True
ENSG00000267387	CTD-2240E14.4	True	True
ENSG00000267390	RP11-635N19.1	True	True
ENSG00000267394	CTB-175E5.7	False	True
ENSG00000267395	AC074212.6	True	True
ENSG00000267396	RP11-845C23.3	True	True
ENSG00000267397	RP11-873E20.1	True	True
ENSG00000267402	RP11-619L19.2	True	True
ENSG00000267405	CTC-296K1.4	False	True
ENSG00000267406	CTD-2189E23.2	True	True
ENSG00000267414	RP11-456K23.1	False	True
ENSG00000267416	CTD-2319I12.2	True	True
ENSG00000267417	CTC-239J10.1	True	False
ENSG00000267423	AC005616.2	True	True
ENSG00000267424	CTD-2265O21.3	True	True
ENSG00000267426	RP11-552F3.12	False	True
ENSG00000267427	CTC-503J8.6	True	True
ENSG00000267431	RP11-104J23.2	False	True
ENSG00000267436	AC005786.7	True	True
ENSG00000267437	CTC-454I21.4	True	True
ENSG00000267439	AC002398.11	True	True
ENSG00000267448	AC010649.1	True	True
ENSG00000267449	RP11-264B14.2	True	False
ENSG00000267452	RP11-1018N14.5	False	True
ENSG00000267454	ZNF582-AS1	True	True
ENSG00000267457	RP5-837J1.4	True	True
ENSG00000267458	CTC-425F1.4	True	True
ENSG00000267462	RP11-866E20.3	True	True
ENSG00000267467	APOC4	False	True
ENSG00000267469	AC005944.2	True	True
ENSG00000267470	ZNF571-AS1	False	True
ENSG00000267473	AC005789.11	True	True
ENSG00000267475	CTD-2538C1.2	True	True
ENSG00000267476	RP11-126O1.4	True	False
ENSG00000267484	CTC-518P12.6	True	True
ENSG00000267491	CTD-2373H9.5	False	True
ENSG00000267493	CIRBP-AS1	True	True
ENSG00000267498	CTB-32O4.2	True	True
ENSG00000267499	CTD-3194G12.1	True	False
ENSG00000267502	CTC-550B14.8	True	True
ENSG00000267505	CTC-296K1.3	False	True
ENSG00000267506	RP11-13K12.1	True	False
ENSG00000267508	ZNF285	True	True
ENSG00000267510	CTC-325H20.4	True	True
ENSG00000267512	CTC-250I14.3	True	True
ENSG00000267519	MIR24-2	True	True
ENSG00000267523	CTD-2537I9.12	True	True
ENSG00000267530	AC006273.5	True	True
ENSG00000267532	MIR497HG	True	True
ENSG00000267534	S1PR2	True	True
ENSG00000267535	LINC00868	True	True
ENSG00000267537	AC005394.1	True	True
ENSG00000267539	RP11-138H8.7	True	True
ENSG00000267542	RP11-697E22.1	True	True
ENSG00000267545	AC005779.2	False	True
ENSG00000267546	RP11-666A8.8	True	True
ENSG00000267547	RP11-686D22.4	True	True
ENSG00000267549	AC006116.17	True	True
ENSG00000267550	CTC-482H14.5	True	True
ENSG00000267551	AC005264.2	False	True
ENSG00000267555	CTD-2085J24.3	True	False
ENSG00000267557	CTC-379B2.4	True	False
ENSG00000267559	RP11-383M4.6	True	True
ENSG00000267561	RP5-1052I5.2	True	True
ENSG00000267563	CTC-503J8.4	True	True
ENSG00000267565	CTC-559E9.8	True	True
ENSG00000267571	AC104532.4	True	True
ENSG00000267575	CTC-459F4.3	True	True
ENSG00000267577	CTD-2587H24.5	True	True
ENSG00000267578	AC015849.12	True	True
ENSG00000267579	RP11-126O1.2	True	False
ENSG00000267583	RP11-322E11.5	True	True
ENSG00000267586	LINC00907	False	True
ENSG00000267588	MIR1302-2	False	True
ENSG00000267598	CTC-250I14.6	True	True
ENSG00000267603	LINC01028	True	True
ENSG00000267606	AC006116.21	True	True
ENSG00000267607	CTD-2369P2.8	True	True
ENSG00000267610	AC007787.2	True	True
ENSG00000267612	CTD-3116E22.7	True	True
ENSG00000267613	RP11-378E13.4	True	True
ENSG00000267614	AC138472.6	True	True
ENSG00000267615	RP11-552F3.13	False	True
ENSG00000267616	AC016626.2	True	True
ENSG00000267626	AC002115.9	True	True
ENSG00000267627	RP11-905K4.1	True	True
ENSG00000267628	RP11-1136J12.1	True	True
ENSG00000267631	CGB1	True	False
ENSG00000267633	CTB-5E10.3	True	True
ENSG00000267638	RP11-546M21.6	True	True
ENSG00000267642	RP11-258B16.1	False	True
ENSG00000267644	CTD-2008P7.10	False	True
ENSG00000267646	CTC-499B15.7	True	True
ENSG00000267649	CTD-2587H24.10	True	True
ENSG00000267654	RP11-973H7.4	True	True
ENSG00000267658	RP11-358B23.1	True	True
ENSG00000267659	RP11-118B18.1	True	True
ENSG00000267665	RP11-13K12.2	True	True
ENSG00000267666	AC004156.3	True	True
ENSG00000267668	RP11-697E22.2	False	True
ENSG00000267670	CTB-55O6.4	True	True
ENSG00000267673	FDX1L	True	True
ENSG00000267677	RP11-27G24.1	True	True
ENSG00000267680	ZNF224	True	True
ENSG00000267688	AC005262.2	True	True
ENSG00000267695	RP11-1030E3.1	False	True
ENSG00000267696	CTB-151G24.1	True	False
ENSG00000267698	AC002116.7	True	True
ENSG00000267699	RP11-729L2.2	False	True
ENSG00000267703	CTD-2013N17.4	True	True
ENSG00000267705	RP11-108P20.3	True	False
ENSG00000267706	CTD-2105E13.6	True	True
ENSG00000267709	AC024592.9	False	True
ENSG00000267710	AC006116.20	True	True
ENSG00000267712	RP11-456O19.4	False	True
ENSG00000267715	CTB-25B13.6	True	True
ENSG00000267723	CTD-2189E23.1	False	True
ENSG00000267724	RP11-49K24.8	True	True
ENSG00000267729	AC010761.14	True	True
ENSG00000267730	CTD-2537I9.5	True	True
ENSG00000267731	RP11-147L13.8	True	True
ENSG00000267734	RP4-604K5.3	True	True
ENSG00000267735	CTD-2265O21.7	True	True
ENSG00000267737	AC061992.2	True	True
ENSG00000267740	AC024592.12	True	True
ENSG00000267743	RP11-718I15.1	True	False
ENSG00000267750	AC003102.3	True	True
ENSG00000267751	AC009005.2	True	True
ENSG00000267755	AC004623.2	True	True
ENSG00000267757	C19orf83	True	True
ENSG00000267758	RP11-358B23.5	True	True
ENSG00000267764	RP11-484L8.1	False	True
ENSG00000267765	CTD-3193K9.3	False	True
ENSG00000267767	CTC-523E23.4	True	True
ENSG00000267769	CTB-50L17.9	True	True
ENSG00000267772	RP11-15E18.4	False	True
ENSG00000267778	AC004221.2	True	True
ENSG00000267783	CTB-55O6.10	True	True
ENSG00000267784	RP11-171I2.1	True	False
ENSG00000267785	CTD-3194G12.2	True	True
ENSG00000267787	RP11-35G9.5	False	True
ENSG00000267789	CTD-2526M8.3	False	True
ENSG00000267791	CTD-2659N19.2	True	True
ENSG00000267795	SMIM22	True	True
ENSG00000267796	LIN37	True	True
ENSG00000267801	RP11-552F3.9	True	True
ENSG00000267804	RP11-665N17.4	True	True
ENSG00000267808	AC018755.17	True	True
ENSG00000267811	RP11-727F15.11	True	True
ENSG00000267834	RP11-167N5.5	True	True
ENSG00000267838	AC008746.12	True	True
ENSG00000267839	AC020956.3	False	True
ENSG00000267848	AL118506.1	True	True
ENSG00000267852	CTB-133G6.2	True	True
ENSG00000267855	NDUFA7	True	True
ENSG00000267857	PRED58	False	True
ENSG00000267858	AC016629.8	True	True
ENSG00000267868	RP11-120K24.3	False	True
ENSG00000267871	CTC-444N24.6	True	True
ENSG00000267872	RP11-157B13.7	True	True
ENSG00000267882	AL031666.2	True	True
ENSG00000267885	FKSG48	False	True
ENSG00000267886	CTD-2291D10.4	True	True
ENSG00000267889	AC079354.2	True	True
ENSG00000267890	CTD-2126E3.4	True	True
ENSG00000267892	CTD-2540F13.2	True	True
ENSG00000267896	AC018766.4	True	True
ENSG00000267898	CTD-2639E6.9	True	True
ENSG00000267905	CTD-2616J11.16	True	True
ENSG00000267908	ZSCAN5D	True	True
ENSG00000267913	AP001055.1	False	True
ENSG00000267919	RP11-256I23.3	True	True
ENSG00000267924	RP11-255H23.4	True	False
ENSG00000267927	CTD-2525I3.2	True	True
ENSG00000267934	CTB-176F20.3	True	True
ENSG00000267939	CTD-2325M2.1	True	True
ENSG00000267940	RP11-290F24.6	True	True
ENSG00000267941	AC008267.1	True	True
ENSG00000267943	CTD-2620I22.3	True	False
ENSG00000267952	CTD-2207O23.12	True	True
ENSG00000267954	AP000349.1	True	False
ENSG00000267957	RP11-178G16.4	True	True
ENSG00000267964	AC022400.2	True	True
ENSG00000267968	AC011523.2	False	True
ENSG00000267976	AP000695.1	True	False
ENSG00000267979	AC092964.2	False	True
ENSG00000267980	AC007292.6	True	True
ENSG00000267984	CTD-2616J11.9	True	True
ENSG00000267987	AL161784.1	True	True
ENSG00000267992	CTB-189B5.3	True	True
ENSG00000268000	hsa-mir-150	True	True
ENSG00000268001	CTC-241F20.3	True	True
ENSG00000268006	PTOV1-AS1	True	True
ENSG00000268012	AC016559.1	False	True
ENSG00000268015	CTD-2525I3.3	True	True
ENSG00000268027	AC006129.2	True	True
ENSG00000268030	AC005253.2	True	True
ENSG00000268038	AC011516.2	True	True
ENSG00000268047	AC018766.6	True	True
ENSG00000268049	CTD-2619J13.9	True	True
ENSG00000268050	RP11-247A12.8	True	True
ENSG00000268055	AC067969.2	True	True
ENSG00000268056	CTD-3032J10.2	True	True
ENSG00000268059	AL441883.1	True	True
ENSG00000268061	NAPA-AS1	True	True
ENSG00000268069	AC004466.1	True	True
ENSG00000268080	AC016885.1	True	True
ENSG00000268083	AC104534.3	False	True
ENSG00000268087	CTC-429P9.2	True	True
ENSG00000268091	AC078925.1	True	False
ENSG00000268093	AC022154.7	True	True
ENSG00000268095	CTC-429C10.2	False	True
ENSG00000268108	CTB-60B18.12	True	True
ENSG00000268112	CTD-3149D2.4	False	True
ENSG00000268120	CTD-3193O13.11	True	False
ENSG00000268129	RP11-91G21.1	True	True
ENSG00000268146	AL590483.1	True	False
ENSG00000268149	CTD-3193O13.13	True	True
ENSG00000268157	AC010524.4	True	True
ENSG00000268164	CTD-2337J16.1	False	True
ENSG00000268166	CTC-471F3.6	True	True
ENSG00000268171	AC068620.1	True	True
ENSG00000268172	AL590452.1	True	True
ENSG00000268175	AC117395.1	True	True
ENSG00000268184	RP11-420K14.8	False	True
ENSG00000268186	CTC-241F20.4	True	False
ENSG00000268191	CTD-2396E7.10	True	False
ENSG00000268199	CTD-3137H5.1	True	True
