cell_line	depmap_model_id	target_gene	n_cells_target	n_cells_control	n_sgrnas_observed	truth_source_cell_count	gene_universe_size	source_kind	dataset_role	control_target_prefix	single_perturbation_filter_status	single_perturbation_evidence_source	real_shift_L2	real_shift_mean_abs	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	real_shift_top50_concentration	real_Edistance	real_DEG_burden	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status	quadrant	shift_quantile	depmap_quantile	bridge_truth_metric	bridge_depmap_endpoint	bridge_n_targets	bridge_spearman_rho_aligned	bridge_ci_lo_fisher95	bridge_ci_hi_fisher95	bridge_ci_method	bridge_empirical_p_two_sided_shuffle	bridge_perm_iterations	bridge_perm_seed	bridge_null_type	record_type
K562_essential_day7	ACH-000551	TRIAP1	66.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.253371880640534	0.0345690073318275	0.2162363951536491	0.1792788464017555	0.1578362808908238	0.0302821147344684	0.2987343169774217	2.0	-1.5268390772455995	0.9917318732070524	1.0	1.0	both	middle	0.5334750265674814	0.793836344314559												joint_grid_target
K562_essential_day7	ACH-000551	TRMT10C	88.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.493656683413092	0.0330152404003827	0.3880302320859371	0.2708767960328915	0.2117895612885929	0.0479072674658853	0.5617775210573388	16.0	-0.6170429197937831	0.7153721040433504	1.0	1.0	both	middle	0.49309245483528164	0.3405951115834219												joint_grid_target
K562_essential_day7	ACH-000551	TRMT112	201.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.285860821476257	0.0378219453268113	0.4163673063096372	0.3284881083853623	0.273385646311296	0.0507130639269526	1.656934751373008	46.0	-2.0589735212733524	0.9999989732528294	1.0	1.0	both	middle	0.6115834218916046	0.9144527098831031												joint_grid_target
K562_essential_day7	ACH-000551	TRMT5	94.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.413725409412447	0.0399673483990541	0.4036099442758252	0.308813708174375	0.2554314891570458	0.0451164889149951	1.6147364637133546	32.0	-0.6867302818522729	0.7990689493326523	1.0	1.0	both	middle	0.6477151965993624	0.39160467587672687												joint_grid_target
K562_essential_day7	ACH-000551	TRMT6	114.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.083971833384956	0.0251229960442297	0.1756920049142399	0.1388612611550184	0.1190409962998495	0.032274069924582	0.150758798647665	2.0	-0.4421108160795761	0.4280530130539058	1.0	1.0	both	Q4_low_info	0.24335812964930925	0.218384697130712												joint_grid_target
K562_essential_day7	ACH-000551	TRNP1	156.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.554794877584533	0.0210613060414254	0.1155422143984705	0.1017143244119169	0.0918637428385437	0.0281994657336568	0.0679464620423058	1.0	-0.0876008444367763	0.0469401389660745	1.0	1.0	both	Q4_low_info	0.0951115834218916	0.040382571732199786												joint_grid_target
K562_essential_day7	ACH-000551	TRNT1	203.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.573105868398693	0.0205372935859703	0.1506168546557863	0.121993499688009	0.1051583096795953	0.0346846677849742	0.1599825410634405	2.0	-2.1547440397280933	1.0	1.0	1.0	both	Q3_dep_excess	0.08023379383634431	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	TRPM7	128.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.389535207482062	0.0330496660578901	0.2867086430715247	0.2296393934577482	0.1974897171837134	0.0405717159074849	0.8091688633565433	13.0	-1.2171778137680362	0.9808862796122972	1.0	1.0	both	middle	0.49681190223166843	0.6854410201912858												joint_grid_target
K562_essential_day7	ACH-000551	TRRAP	427.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.328093991011973	0.0496751838589445	0.5896357750837853	0.4547830872426949	0.3772822077292703	0.0534575292935515	2.995508040354178	142.0	-2.1903850518105794	1.0	1.0	1.0	both	Q1_anchor	0.8124335812964931	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	TSEN2	177.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.140415148783012	0.0270429658490674	0.4954328831579359	0.3141872777046505	0.2251275344851331	0.0678388279317474	0.4695709991661072	18.0	-0.588890358001083	0.6748789792763629	1.0	1.0	both	middle	0.3108395324123273	0.32093517534537724												joint_grid_target
K562_essential_day7	ACH-000551	TSEN34	275.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	1.9897092481877685	0.0164041116671852	0.0964768689469634	0.082348465964556	0.0729868246990021	0.0293120948034547	0.0444997944246594	0.0	-0.3955929710006575	0.3499834192032283	1.0	1.0	both	Q4_low_info	0.012752391073326248	0.18172157279489903												joint_grid_target
K562_essential_day7	ACH-000551	TSEN54	52.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.664997590318884	0.0373609992136464	0.2795074356544962	0.2191127367154622	0.1865052967196452	0.0342446869702688	0.4066912298804936	5.0	-0.8857626365275794	0.921857219286179	1.0	1.0	both	middle	0.6014877789585548	0.5079702444208289												joint_grid_target
K562_essential_day7	ACH-000551	TSFM	98.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.661573875485435	0.0295529233699277	0.1867912785143106	0.1596688817681216	0.1403494460210962	0.031547423535427	0.2292306097881695	1.0	-0.5609305969374201	0.6314454597064466	1.0	1.0	both	middle	0.3942614240170032	0.30499468650371947												joint_grid_target
K562_essential_day7	ACH-000551	TSG101	87.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.690471184507322	0.059987224311384	0.6798029128443378	0.5378647426615202	0.4439884584013158	0.0523550248738565	3.1869940197850504	236.0	-1.3603960084840905	0.9881797297586252	1.0	1.0	both	middle	0.9144527098831031	0.7460148777895855												joint_grid_target
K562_essential_day7	ACH-000551	TSPYL5	93.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.5486105096008425	0.0289496017603964	0.1702015144830802	0.1487291893188129	0.1336657018216973	0.0299983713686391	0.14273787908383	1.0	-0.5711833743900838	0.647722962917594	1.0	1.0	both	middle	0.3799149840595112	0.310308182784272												joint_grid_target
K562_essential_day7	ACH-000551	TSR1	188.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.584412524552728	0.0273756832334027	0.2191059979261989	0.1832834113087293	0.1577854837152596	0.0390932928450122	0.5958283778346729	3.0	-1.3436550488639902	0.987800640093702	1.0	1.0	both	middle	0.320403825717322	0.7396386822529224												joint_grid_target
K562_essential_day7	ACH-000551	TSR2	523.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.80672569042037	0.0645258750977947	0.5787161954216133	0.4816219317111392	0.414568868217702	0.043582928867428	5.586126384358945	229.0	-1.2445025207039897	0.983120543738801	1.0	1.0	both	middle	0.9373007438894793	0.6965993623804463												joint_grid_target
K562_essential_day7	ACH-000551	TSSK3	212.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.2388025108592835	0.0183789017197643	0.1037528543633831	0.0924855485956798	0.0822730906747807	0.0293831520115289	0.0488324127175854	0.0	-0.2254453337088211	0.1323844264597813	1.0	1.0	both	Q4_low_info	0.030818278427205102	0.09139213602550478												joint_grid_target
K562_essential_day7	ACH-000551	TTC1	69.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.2085218114912575	0.0337296839766217	0.2335673853046299	0.1884776477188159	0.1645220822200622	0.0326280892128971	0.3237793702973075	3.0	-0.818693948082024	0.8950473650271631	1.0	1.0	both	middle	0.5138150903294367	0.46439957492029754												joint_grid_target
K562_essential_day7	ACH-000551	TTC27	89.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.873552737906496	0.0448212067091099	0.3304275603397815	0.2901111482016536	0.2575459099301754	0.0377941805524386	1.7593562297096224	47.0	-1.629592306792661	0.9955451487909004	1.0	1.0	both	middle	0.7433581296493093	0.8262486716259299												joint_grid_target
K562_essential_day7	ACH-000551	TTC4	108.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.619292281352485	0.0290437610111056	0.2032469979997118	0.1674471196857539	0.1448771489719897	0.033664245658823	0.2583544721873547	3.0	-0.4922637783952004	0.5154345165873787	1.0	1.0	both	middle	0.3820403825717322	0.24442082890541977												joint_grid_target
K562_essential_day7	ACH-000551	TTF2	68.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.87474567355534	0.0316749992543287	0.186470843283891	0.1614079708632967	0.1448669025509803	0.0297544841125178	0.2996970505311918	1.0	-0.9461429412878516	0.9389602527056728	1.0	1.0	both	middle	0.45483528161530284	0.5409139213602551												joint_grid_target
K562_essential_day7	ACH-000551	TTI1	151.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.176322779847016	0.045125263325359	0.4121464052040841	0.3411828235798756	0.2917895159272241	0.0441480443473465	1.663429492806637	65.0	-0.3117721168064161	0.2268168639214427	1.0	1.0	both	middle	0.7481402763018066	0.140807651434644												joint_grid_target
K562_essential_day7	ACH-000551	TTI2	43.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.00010049027387	0.0481378758123618	0.3373706969020854	0.273140492046398	0.2369222780740239	0.0331316622597421	0.919292411564756	22.0	-0.506683481038329	0.5404773409229134	1.0	1.0	both	middle	0.793836344314559	0.2592986184909671												joint_grid_target
K562_essential_day7	ACH-000551	TTK	199.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.1435581528570165	0.0499100115859397	0.4555241955975081	0.3946337143381841	0.3517592943582046	0.0461690113475142	3.005837011186877	145.0	-0.401935065474537	0.3602943946985071	1.0	1.0	both	Q2_shift_excess	0.8150903294367694	0.18809776833156217												joint_grid_target
K562_essential_day7	ACH-000551	TUBA1B	74.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.078548327891663	0.0375164131271402	0.3317901498749064	0.2480984496661645	0.2076212595043136	0.0386141786137539	0.6379796362605283	10.0	-0.907881644916778	0.928736817503598	1.0	1.0	both	middle	0.6068012752391073	0.5175345377258236												joint_grid_target
K562_essential_day7	ACH-000551	TUBA1C	51.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.637276849348972	0.03711081012018	0.2489694938261256	0.1969826281310074	0.172506483050233	0.0309935663882652	0.2339631871074452	1.0	-0.5089188032431768	0.544344619460697	1.0	1.0	both	middle	0.5972369819341127	0.2614240170031881												joint_grid_target
K562_essential_day7	ACH-000551	TUBA3D	69.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.842056835505952	0.031535161324326	0.1731623516088867	0.1536922655579635	0.1400156375636931	0.0284577798792048	0.1791762566576142	0.0	-0.5204086474559867	0.5640955115760133	1.0	1.0	both	middle	0.45217853347502657	0.2725823591923486												joint_grid_target
K562_essential_day7	ACH-000551	TUBB	107.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.048580602001274	0.0304970517015181	0.2767520936469849	0.2086912366848078	0.1734215378989976	0.0399567739747256	0.5190501723483543	5.0	-2.8993999585175465	1.0	1.0	1.0	both	middle	0.4250797024442083	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	TUBD1	190.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.3212823207427618	0.0192259874386766	0.0993046298171983	0.0904962216200208	0.0830761473649248	0.0274843742165013	0.0504659153792292	0.0	-0.233150324534537	0.1393919580808748	1.0	1.0	both	Q4_low_info	0.04569606801275239	0.09564293304994687												joint_grid_target
K562_essential_day7	ACH-000551	TUBE1	134.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.7240279128828364	0.0225710750180561	0.1124092786499764	0.1054600121262806	0.0974895841100898	0.0272822153733652	0.0699141008273418	0.0	-0.1867543683084342	0.1010275909666708	1.0	1.0	both	Q4_low_info	0.14824654622741765	0.07385759829968119												joint_grid_target
K562_essential_day7	ACH-000551	TUBGCP2	238.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.0472667380264364	0.0226090764490939	0.2449267268777612	0.1892572398375616	0.1507541396173195	0.048878035213935	0.3676614066157864	5.0	-1.449310758751395	0.989689233001337	1.0	1.0	both	Q3_dep_excess	0.14930924548352817	0.7752391073326249												joint_grid_target
K562_essential_day7	ACH-000551	TUBGCP3	30.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.895138784102017	0.0479350437185751	0.3039948533416071	0.2544166417100588	0.2236537372112025	0.0309910612357206	0.7111423887021058	17.0	-0.8093992992953691	0.8904444698534277	1.0	1.0	both	middle	0.7901168969181721	0.4596174282678002												joint_grid_target
K562_essential_day7	ACH-000551	TUBGCP4	42.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.650843781956453	0.0456347672389342	0.2890167817011188	0.2418419948454393	0.2164404224533294	0.0309442482865435	0.547241652623585	12.0	-1.1125791644066787	0.968864733689386	1.0	1.0	both	middle	0.7545164718384697	0.6365568544102019												joint_grid_target
K562_essential_day7	ACH-000551	TUBGCP5	72.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.004310341771676	0.0326248235801795	0.1848469896932019	0.1634463901453932	0.1484313717402985	0.029253054594626	0.1945255672991894	0.0	-1.0218580626198002	0.9547023143913608	1.0	1.0	both	middle	0.4824654622741764	0.5892667375132837												joint_grid_target
K562_essential_day7	ACH-000551	TUBGCP6	153.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.583498344638384	0.0212655007174401	0.123277977502944	0.1067898703465966	0.0944474110605143	0.0293223319847699	0.0630338826022356	0.0	-0.5926574630438552	0.6805205436872823	1.0	1.0	both	middle	0.10201912858660998	0.3246546227417641												joint_grid_target
K562_essential_day7	ACH-000551	TULP1	123.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.8695079686157245	0.023670873228595	0.1239724646913017	0.1116102587091835	0.1018626534555492	0.0275317549623143	0.1181790991329183	0.0	-0.2249604608066608	0.1319479674021532	1.0	1.0	both	Q4_low_info	0.18278427205100956	0.09032943676939426												joint_grid_target
K562_essential_day7	ACH-000551	TUT1	208.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.6364966717026097	0.0211058853939379	0.1393632335794748	0.1165118492457716	0.1035104567040374	0.0322337312072745	0.1927766834341024	0.0	-2.3835934229946534	1.0	1.0	1.0	both	Q3_dep_excess	0.09670563230605739	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	TWF1	140.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.904610830135704	0.0236525538016479	0.1327664690274482	0.1187643384190118	0.1079073502493201	0.0293191972384192	0.1430858104563981	0.0	-0.3696690455918654	0.3090190885996181	1.0	1.0	both	Q4_low_info	0.1822529224229543	0.1689691817215728												joint_grid_target
K562_essential_day7	ACH-000551	TXN	94.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.338176645388272	0.0394962825971941	0.3572742202325175	0.287698199060358	0.2451978306502809	0.0425328987249047	1.2826897820495091	29.0	-1.1700992579631382	0.9760940531589886	1.0	1.0	both	middle	0.6397449521785334	0.6594048884165781												joint_grid_target
K562_essential_day7	ACH-000551	TXNL4A	85.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.744100559670082	0.0359187535594542	0.3447301002705357	0.2548439635674158	0.2075260110066944	0.0414283039407016	0.7590215299881748	13.0	-1.7228695755591532	0.9982665268077844	1.0	1.0	both	middle	0.5727948990435706	0.8517534537725824												joint_grid_target
K562_essential_day7	ACH-000551	TXNL4B	135.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.838948992852284	0.0230972060247544	0.1543670481372254	0.1247948818680671	0.1078927358731719	0.031548694043663	0.100821167888137	1.0	-0.5581481111514204	0.6269411751408613	1.0	1.0	both	middle	0.1620616365568544	0.3028692879914984												joint_grid_target
K562_essential_day7	ACH-000551	U2AF1	141.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	10.033022250687338	0.0720176482243472	0.6904462821664685	0.559175987340771	0.4762117200967758	0.045337089718886	4.387678916788547	341.0	-1.9353491438061428	0.999951222114784	1.0	1.0	both	Q1_anchor	0.9681190223166843	0.8921360255047821												joint_grid_target
K562_essential_day7	ACH-000551	U2AF2	107.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.709625746678722	0.0358202538689267	0.3077497132720653	0.250861220843971	0.2138149442301191	0.0408929962128088	0.5273169335617762	20.0	-0.8470582148856461	0.9076425063037274	1.0	1.0	both	middle	0.5685441020191286	0.4819341126461211												joint_grid_target
K562_essential_day7	ACH-000551	U2SURP	290.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.259116026257995	0.0482311847869912	0.5862235023758575	0.4596301416889319	0.3851121864407616	0.0556448058042583	2.190494083796313	154.0	-1.1440258388436222	0.972984358688993	1.0	1.0	both	middle	0.7954303931987248	0.6530286928799149												joint_grid_target
K562_essential_day7	ACH-000551	UBA1	287.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.048809040339984	0.0562408223244753	0.5951030399647445	0.4720112449141768	0.3990932855730791	0.0490054908286345	3.003048724427192	186.0	-2.4222436621966894	1.0	1.0	1.0	both	Q1_anchor	0.8831030818278427	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	UBA2	172.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.815475725550182	0.0317639580154873	0.5495600627487329	0.3621927615785968	0.262833573454426	0.0665808313644	0.6792501081084819	30.0	-0.8522063889475322	0.9097368613893212	1.0	1.0	both	middle	0.4569606801275239	0.4861849096705632												joint_grid_target
K562_essential_day7	ACH-000551	UBA3	95.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.692468162559223	0.0352785333542572	0.3665719338102337	0.2784893283318987	0.2275194143759143	0.0460937557609154	0.5520370492256319	21.0	-0.4409577701962422	0.4260670394198703	1.0	1.0	both	middle	0.5536663124335813	0.2157279489904357												joint_grid_target
K562_essential_day7	ACH-000551	UBA5	102.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.5365797001700274	0.0277281967079343	0.2235497131798725	0.1696761869741959	0.1424992351279972	0.0357308485383583	0.1735473210987503	3.0	-0.2763899155907963	0.1839468976539979	1.0	1.0	both	middle	0.3363443145589798	0.12114771519659936												joint_grid_target
K562_essential_day7	ACH-000551	UBA52	58.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.542868037263498	0.0428876873775852	0.3675045413162027	0.2788370322590705	0.2338125417851203	0.0379631187627383	1.002506431873197	20.0	-1.2724027782050729	0.9849599173508042	1.0	1.0	both	middle	0.7088204038257173	0.7104144527098831												joint_grid_target
K562_essential_day7	ACH-000551	UBAP1	104.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.462412092198628	0.0405781167103055	0.3514571916236122	0.2900901393843212	0.2510995940178587	0.0417431424669868	1.240061402416952	34.0	-0.7003822490933149	0.812608405110959	1.0	1.0	both	middle	0.6625929861849097	0.3990435706695005												joint_grid_target
K562_essential_day7	ACH-000551	UBE2D3	142.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.1822879086993163	0.0245178525069716	0.2047767992766997	0.1546925841292353	0.128429673915467	0.0368409759548936	0.1606381942407306	2.0	-1.108955716134619	0.968363479864953	1.0	1.0	both	middle	0.21679064824654623	0.6344314558979809												joint_grid_target
K562_essential_day7	ACH-000551	UBE2H	194.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.421691021929117	0.0198045272739783	0.1150982782848832	0.0996566209059431	0.089745399010641	0.029382296516637	0.0809711943717239	0.0	-0.0328145032759843	0.0296158138073607	1.0	1.0	both	Q4_low_info	0.061636556854410204	0.024442082890541977												joint_grid_target
K562_essential_day7	ACH-000551	UBE2I	64.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.420697954605916	0.0397572335823158	0.5128778183562169	0.3405028243059166	0.2600528771831384	0.0500090519511365	0.7144297048975439	25.0	-1.3267074918535158	0.987325586465431	1.0	1.0	both	middle	0.6450584484590861	0.7337938363443146												joint_grid_target
K562_essential_day7	ACH-000551	UBE2L3	201.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.1929899412416938	0.0207742014202808	0.2447789955478267	0.1581786154917809	0.1222877440328996	0.0444597987129867	0.1196135108070901	1.0	-1.5394911797004436	0.9921660432424032	1.0	1.0	both	Q3_dep_excess	0.08767268862911796	0.7986184909670563												joint_grid_target
K562_essential_day7	ACH-000551	UBE2M	177.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.4927823994425955	0.0204048313371482	0.1295873349642307	0.1062729735217789	0.0930957670400472	0.0304112228242369	0.0497785045426812	1.0	-1.7704121848596412	0.9990745566258682	1.0	1.0	both	Q3_dep_excess	0.07598299681190224	0.8623804463336876												joint_grid_target
K562_essential_day7	ACH-000551	UBE2N	174.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.8257314286450748	0.0216739516934378	0.2179854792482666	0.1488033533794894	0.1173172989773967	0.0400883958030116	0.1447016003689061	4.0	-1.9685133545574585	0.9999766722422496	1.0	1.0	both	Q3_dep_excess	0.1179596174282678	0.8985122210414452												joint_grid_target
K562_essential_day7	ACH-000551	UBE2Z	64.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.053698513047383	0.0336486112175752	0.1708255934162553	0.1534776377334689	0.140975767171391	0.0266331185452036	0.1746292192676435	1.0	-0.5636464215693544	0.6357726472345363	1.0	1.0	both	middle	0.5106269925611052	0.30605738575983												joint_grid_target
K562_essential_day7	ACH-000551	UBL5	232.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.421772692919847	0.0528873282352634	0.5048501807457926	0.4144829355966772	0.3562124963239877	0.0457613773552001	2.799961487646465	134.0	-2.461612183991984	1.0	1.0	1.0	both	Q1_anchor	0.8517534537725824	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	UBQLN4	152.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.015900133768844	0.0305260863728546	0.2704993495270204	0.2117932811612494	0.1797359141026216	0.0405121330412282	0.5194300221762003	9.0	-0.6357506622468525	0.740244783574641	1.0	1.0	both	middle	0.4266737513283741	0.35334750265674814												joint_grid_target
K562_essential_day7	ACH-000551	UBR4	26.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.649480588472295	0.0545003353061336	0.3029422723105531	0.2722977208339368	0.2447149969560761	0.0291735239791077	0.7434371992575564	34.0	-1.3464891283223586	0.9878688799090576	1.0	1.0	both	middle	0.8703506907545164	0.7401700318809776												joint_grid_target
K562_essential_day7	ACH-000551	UBR5	46.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.330691507620831	0.0428431808170106	0.3202694481739025	0.2500890052159397	0.2117358305185062	0.0340845019655014	0.417675116800682	11.0	-0.8641840143895999	0.9143167916788478	1.0	1.0	both	middle	0.7066950053134963	0.49362380446333687												joint_grid_target
K562_essential_day7	ACH-000551	UBTF	202.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.3403299873311867	0.0192192237864095	0.1135200899615109	0.096691899379123	0.086572300816417	0.0293763820741582	0.066013459872309	0.0	-2.5841271973127693	1.0	1.0	1.0	both	Q3_dep_excess	0.04516471838469713	0.9609458023379384												joint_grid_target
K562_essential_day7	ACH-000551	UFL1	162.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.100026678408864	0.0239940956852467	0.2186166036616516	0.1735298579523953	0.1444665687374442	0.0422293002545553	0.3104157335405659	5.0	-0.2041687009438517	0.1143316319195117	1.0	1.0	both	Q4_low_info	0.19606801275239108	0.0818278427205101												joint_grid_target
K562_essential_day7	ACH-000551	UFM1	130.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.4882507695579514	0.0266054272724475	0.2638683738378924	0.2032337468740832	0.1660407081632941	0.0446035726759979	0.3175271315363854	9.0	-0.257922050184871	0.1638602138744127	1.0	1.0	both	middle	0.29436769394261425	0.1099893730074389												joint_grid_target
K562_essential_day7	ACH-000551	UNC45A	178.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.5548987901728	0.0208217761311914	0.1236593452945058	0.1072482048263465	0.0950446668143328	0.030075739809961	0.0957176034067668	1.0	-0.1279151722246162	0.0648673563149017	1.0	1.0	both	Q4_low_info	0.08873538788522849	0.052072263549415514												joint_grid_target
