context	target	expression_control	expression_perturbed
Replogle K562 essential	PSMB1	1.8261479139328003	0.8860871195793152
Replogle K562 essential	PSMB2	1.8893641233444214	0.7075830101966858
Replogle K562 essential	PSMB3	1.4068069458007812	0.5546839833259583
Replogle K562 essential	PSMB4	0.9508240222930908	0.5630529522895813
Replogle K562 essential	PSMB5	1.8850115537643433	0.8990801572799683
Replogle K562 essential	PSMB6	1.1406573057174683	0.6685606241226196
Replogle K562 essential	PSMB7	1.2847832441329956	0.7250962257385254
Replogle K562 essential	PSMC1	0.7553658485412598	0.37893229722976685
Replogle K562 essential	PSMC2	0.6909115314483643	0.27297869324684143
Replogle K562 essential	PSMC3	1.0626496076583862	0.4046911299228668
Replogle K562 essential	PSMC4	0.7084092497825623	0.30020150542259216
Replogle K562 essential	PSMC6	0.7616758346557617	0.4946538805961609
Replogle K562 essential	PSMD1	0.9603371620178223	0.6182456016540527
Replogle K562 essential	PSMD11	1.1402438879013062	0.5285065174102783
Replogle K562 essential	PSMD12	1.060500979423523	0.6230916976928711
Replogle K562 essential	PSMD13	0.7567910552024841	0.14385220408439636
Replogle K562 essential	PSMD2	1.1518949270248413	0.4700266122817993
Replogle K562 essential	PSMD3	0.8125243186950684	0.4053093194961548
Replogle K562 essential	PSMD4	0.8907755613327026	0.140236034989357
Replogle K562 essential	PSMD6	0.7671073079109192	0.3980829417705536
Replogle K562 essential	PSMD7	1.1820954084396362	0.6091445088386536
Replogle K562 essential	PSMD8	1.6284335851669312	0.9591270685195923
Replogle K562 essential	PSMD9	0.6102338433265686	0.05297508090734482
Replogle K562 essential	PSME1	0.2836027443408966	0.05596311017870903
Replogle K562 essential	PSME2	0.8282309770584106	0.05126114562153816
Replogle K562 essential	PSMG1	1.1509214639663696	0.45368310809135437
Replogle K562 essential	PSMG2	0.48479020595550537	0.08580407500267029
Replogle K562 essential	PSMG3	0.7300342917442322	0.20666757225990295
Replogle K562 essential	PSMG4	0.6334486603736877	0.20692859590053558
Replogle K562 essential	PSTK	0.1168675571680069	0.02921999804675579
Replogle K562 essential	PTBP1	1.0227822065353394	0.42458364367485046
Replogle K562 essential	PTCD1	0.08827156573534012	0.043227698653936386
Replogle K562 essential	PTCD3	0.5893466472625732	0.12407658249139786
Replogle K562 essential	PTK2	0.24890954792499542	0.06995663791894913
Replogle K562 essential	PTMA	3.460167169570923	1.0333640575408936
Replogle K562 essential	PTPMT1	0.23483309149742126	0.015735972672700882
Replogle K562 essential	PTPN23	0.11936341226100922	0.02798931673169136
Replogle K562 essential	PUF60	0.8494822978973389	0.3307914435863495
Replogle K562 essential	PWP1	0.5574963688850403	0.04996117949485779
Replogle K562 essential	PXN	0.06523394584655762	0.011637804098427296
Replogle K562 essential	QARS	0.42799675464630127	0.03556127846240997
Replogle K562 essential	QRSL1	0.2478603571653366	0.021186379715800285
Replogle K562 essential	RAB18	0.21582257747650146	0.048143986612558365
Replogle K562 essential	RAB4A	0.3938581347465515	0.054814305156469345
Replogle K562 essential	RAB6A	0.2347704917192459	0.032279904931783676
Replogle K562 essential	RABGGTA	0.09344847500324249	0.007766156457364559
Replogle K562 essential	RABGGTB	0.6032472848892212	0.06162538379430771
Replogle K562 essential	RAC1	1.500443696975708	0.49167099595069885
Replogle K562 essential	RAC3	0.4756298363208771	0.021567612886428833
Replogle K562 essential	RACGAP1	0.1889798790216446	0.034523673355579376
Replogle K562 essential	RAD17	0.23195569217205048	0.03336731716990471
Replogle K562 essential	RAD21	0.8709011673927307	0.3911812901496887
Replogle K562 essential	RAD51	0.14663827419281006	0.02514917589724064
Replogle K562 essential	RAD51C	0.507876992225647	0.057424772530794144
Replogle K562 essential	RAD51D	0.11846689134836197	0.02320733480155468
Replogle K562 essential	RAD9A	0.13144485652446747	0.00794182438403368
Replogle K562 essential	RAE1	0.3825531601905823	0.10557292401790619
Replogle K562 essential	RAN	2.7481114864349365	2.310694932937622
Replogle K562 essential	RANBP2	0.8065085411071777	0.285122275352478
Replogle K562 essential	RANGAP1	0.3069024980068207	0.038746997714042664
Replogle K562 essential	RARS	0.6394263505935669	0.11557645350694656
Replogle K562 essential	RARS2	0.3219478726387024	0.024463770911097527
Replogle K562 essential	RBBP4	1.187272310256958	0.3613521158695221
Replogle K562 essential	RBBP5	0.26580339670181274	0.0
Replogle K562 essential	RBBP6	0.49073901772499084	0.12710338830947876
Replogle K562 essential	RBBP8	0.14381814002990723	0.012183458544313908
Replogle K562 essential	RBM10	0.22193442285060883	0.01707683689892292
Replogle K562 essential	RBM14	0.3038685619831085	0.06633759289979935
Replogle K562 essential	RBM17	0.956601083278656	0.26569947600364685
Replogle K562 essential	RBM19	0.3190934956073761	0.08996470272541046
Replogle K562 essential	RBM25	0.9357923865318298	0.17836731672286987
Replogle K562 essential	RBM28	0.7912388443946838	0.10914693027734756
Replogle K562 essential	RBM39	1.1466858386993408	0.4538849890232086
Replogle K562 essential	RBM4	0.7327802777290344	0.3791959881782532
Replogle K562 essential	RBM42	0.4469348192214966	0.09047049283981323
Replogle K562 essential	RBM48	0.1064276173710823	0.0
Replogle K562 essential	RBM8A	1.4117472171783447	0.8230570554733276
Replogle K562 essential	RBMX	1.1515283584594727	0.3223549723625183
Replogle K562 essential	RBMX2	0.2153187394142151	0.05037698149681091
Replogle K562 essential	RBMXL1	0.17214734852313995	0.012788214720785618
Replogle K562 essential	RBX1	1.3317903280258179	0.4509396255016327
Replogle K562 essential	RCC1	0.40817567706108093	0.19662855565547943
Replogle K562 essential	RCL1	0.10740824043750763	0.010268904268741608
Replogle K562 essential	RCOR1	0.21185706555843353	0.18621256947517395
Replogle K562 essential	REV3L	0.31573590636253357	0.13188332319259644
Replogle K562 essential	REXO2	0.7290770411491394	0.11784960329532623
Replogle K562 essential	RFC1	0.5580308437347412	0.17658936977386475
Replogle K562 essential	RFC2	0.5384851098060608	0.05955728515982628
Replogle K562 essential	RFC3	0.4617207646369934	0.04502624645829201
Replogle K562 essential	RFC4	0.473960816860199	0.11659824848175049
Replogle K562 essential	RFC5	0.3134267032146454	0.04590025544166565
Replogle K562 essential	RFT1	0.14388182759284973	0.01077314093708992
Replogle K562 essential	RGP1	0.08377093076705933	0.06901830434799194
Replogle K562 essential	RHOQ	0.162650465965271	0.045151498168706894
Replogle K562 essential	RINT1	0.18330049514770508	0.0054722619242966175
Replogle K562 essential	RIOK1	0.39933088421821594	0.07007256895303726
Replogle K562 essential	RIOK2	0.38687002658843994	0.049139752984046936
Replogle K562 essential	RMI1	0.1887819766998291	0.021514127030968666
Replogle K562 essential	RNASEH2C	0.6451541185379028	0.08339940756559372
Replogle K562 essential	RNF113A	0.08764752745628357	0.01755506731569767
Replogle K562 essential	RNF123	0.12326221913099289	0.014631887897849083
Replogle K562 essential	RNF14	0.18141308426856995	0.02694542147219181
Replogle K562 essential	RNF168	0.3047124743461609	0.16124077141284943
Replogle K562 essential	RNF20	0.2282635122537613	0.026642441749572754
Replogle K562 essential	RNF4	0.19363215565681458	0.0854085236787796
Replogle K562 essential	RNF40	0.23430590331554413	0.03346027806401253
Replogle K562 essential	RNF8	0.41915297508239746	0.028739171102643013
Replogle K562 essential	RNGTT	0.2226933389902115	0.02146381326019764
Replogle K562 essential	RNMT	0.24203486740589142	0.036356452852487564
Replogle K562 essential	RNPC3	0.09101759642362595	0.0
Replogle K562 essential	RNPS1	1.1375199556350708	0.6298674941062927
Replogle K562 essential	ROMO1	0.5542688369750977	0.051746971905231476
Replogle K562 essential	RPA1	0.3233640789985657	0.1625806987285614
Replogle K562 essential	RPA2	0.5834951996803284	0.12283766269683838
Replogle K562 essential	RPA3	0.6355139017105103	0.16157522797584534
Replogle K562 essential	RPAIN	0.5012271404266357	0.07105212658643723
Replogle K562 essential	RPAP1	0.19040775299072266	0.015856193378567696
Replogle K562 essential	RPAP2	0.2907119393348694	0.03308304026722908
Replogle K562 essential	RPE	0.27055421471595764	0.0194263719022274
Replogle K562 essential	RPF1	0.4051811695098877	0.07374653220176697
Replogle K562 essential	RPF2	0.5098626613616943	0.08037900924682617
Replogle K562 essential	RPL10	3.5877983570098877	1.8717222213745117
Replogle K562 essential	RPL10A	3.046816825866699	1.3164292573928833
Replogle K562 essential	RPL11	3.6009676456451416	1.720290184020996
Replogle K562 essential	RPL12	3.222578525543213	1.6620105504989624
Replogle K562 essential	RPL13	3.592498302459717	1.8743345737457275
Replogle K562 essential	RPL13A	3.349189043045044	2.336042881011963
Replogle K562 essential	RPL14	3.6673355102539062	1.3293582201004028
Replogle K562 essential	RPL15	3.657918930053711	1.8066110610961914
Replogle K562 essential	RPL17	3.045003890991211	0.7789221405982971
Replogle K562 essential	RPL18	3.4405977725982666	1.6200581789016724
Replogle K562 essential	RPL18A	3.628854990005493	1.9702610969543457
Replogle K562 essential	RPL19	3.778722047805786	1.4440816640853882
Replogle K562 essential	RPL21	3.193138837814331	1.4750397205352783
Replogle K562 essential	RPL23	2.6768031120300293	0.7003974318504333
Replogle K562 essential	RPL23A	2.8922338485717773	0.8255484104156494
Replogle K562 essential	RPL24	2.996793031692505	0.8328521251678467
Replogle K562 essential	RPL26	2.9458987712860107	0.745294988155365
Replogle K562 essential	RPL26L1	0.6553146243095398	0.04488379508256912
Replogle K562 essential	RPL27	2.5449042320251465	0.35762134194374084
Replogle K562 essential	RPL27A	2.417574405670166	0.6566992998123169
Replogle K562 essential	RPL28	3.4089467525482178	0.8525147438049316
Replogle K562 essential	RPL29	3.4245400428771973	1.0661673545837402
Replogle K562 essential	RPL3	3.4373161792755127	3.038480520248413
Replogle K562 essential	RPL30	3.1541996002197266	1.3192048072814941
Replogle K562 essential	RPL31	1.5306284427642822	0.3234214782714844
Replogle K562 essential	RPL32	3.7101643085479736	1.8754322528839111
Replogle K562 essential	RPL34	3.0818986892700195	1.2932430505752563
Replogle K562 essential	RPL35	2.975877523422241	1.4056938886642456
Replogle K562 essential	RPL35A	2.795182466506958	1.3281913995742798
Replogle K562 essential	RPL36	2.926652431488037	0.8160289525985718
Replogle K562 essential	RPL36A	2.3675389289855957	0.5600262880325317
Replogle K562 essential	RPL36AL	1.313062310218811	0.1893426775932312
Replogle K562 essential	RPL37	3.326557159423828	1.8218110799789429
Replogle K562 essential	RPL37A	3.131023645401001	1.4382046461105347
Replogle K562 essential	RPL38	2.0646884441375732	0.4710071384906769
Replogle K562 essential	RPL39	3.132746458053589	1.148220419883728
Replogle K562 essential	RPL4	2.814540386199951	1.1519657373428345
Replogle K562 essential	RPL41	3.3530642986297607	0.7899795770645142
Replogle K562 essential	RPL5	3.3530690670013428	1.4959783554077148
Replogle K562 essential	RPL6	3.2394251823425293	0.9226832389831543
Replogle K562 essential	RPL7	3.225902557373047	1.337571382522583
Replogle K562 essential	RPL7L1	1.090783715248108	0.23577634990215302
Replogle K562 essential	RPL8	3.5176424980163574	1.7574782371520996
Replogle K562 essential	RPL9	3.2508063316345215	1.6258699893951416
Replogle K562 essential	RPLP0	3.7164108753204346	1.73446786403656
Replogle K562 essential	RPLP1	4.30178689956665	2.129270076751709
Replogle K562 essential	RPLP2	2.8788421154022217	0.9928438067436218
Replogle K562 essential	RPN1	0.6156094074249268	0.12172485888004303
Replogle K562 essential	RPN2	1.1173020601272583	0.24444523453712463
Replogle K562 essential	RPP14	0.1834164410829544	0.026254409924149513
Replogle K562 essential	RPP21	0.5137864947319031	0.022107264026999474
Replogle K562 essential	RPP30	0.3174600601196289	0.018118105828762054
Replogle K562 essential	RPP38	0.30933642387390137	0.07427651435136795
Replogle K562 essential	RPP40	0.21403279900550842	0.0
Replogle K562 essential	RPS10	1.785401463508606	0.5601403117179871
Replogle K562 essential	RPS11	3.0031192302703857	0.9726284742355347
Replogle K562 essential	RPS12	4.0734333992004395	1.7185245752334595
Replogle K562 essential	RPS13	2.95680570602417	0.832048773765564
Replogle K562 essential	RPS14	3.650329351425171	1.8537676334381104
Replogle K562 essential	RPS15	3.634512186050415	1.9755693674087524
Replogle K562 essential	RPS15A	3.234790086746216	1.3575056791305542
Replogle K562 essential	RPS16	3.2819066047668457	1.2180070877075195
Replogle K562 essential	RPS17	2.6385092735290527	1.3840560913085938
Replogle K562 essential	RPS18	4.183973789215088	1.448773980140686
Replogle K562 essential	RPS19	3.663975477218628	1.2403875589370728
Replogle K562 essential	RPS19BP1	1.1610898971557617	0.09732819348573685
Replogle K562 essential	RPS2	4.322216510772705	1.8454819917678833
Replogle K562 essential	RPS20	2.298894166946411	1.091750979423523
Replogle K562 essential	RPS21	2.8376917839050293	1.3668409585952759
Replogle K562 essential	RPS23	3.826218366622925	1.5460463762283325
Replogle K562 essential	RPS24	3.2473466396331787	0.9904609322547913
Replogle K562 essential	RPS25	2.8552777767181396	1.58985435962677
Replogle K562 essential	RPS26	2.227825880050659	0.49381378293037415
Replogle K562 essential	RPS27	3.0799460411071777	1.0655174255371094
Replogle K562 essential	RPS27A	3.7755300998687744	1.382726788520813
Replogle K562 essential	RPS28	3.068057060241699	1.4252727031707764
Replogle K562 essential	RPS29	2.604234218597412	1.6105866432189941
Replogle K562 essential	RPS3	3.779446840286255	1.160308599472046
Replogle K562 essential	RPS3A	3.6962943077087402	2.0190272331237793
Replogle K562 essential	RPS4X	3.4984028339385986	0.8964027166366577
Replogle K562 essential	RPS5	3.3184731006622314	1.1351580619812012
Replogle K562 essential	RPS6	3.225022077560425	0.8249009251594543
Replogle K562 essential	RPS7	3.4581079483032227	1.4013019800186157
Replogle K562 essential	RPS8	3.8368749618530273	0.7754154801368713
Replogle K562 essential	RPS9	3.212590456008911	1.3402295112609863
Replogle K562 essential	RPSA	3.7342281341552734	1.8458560705184937
Replogle K562 essential	RPTOR	0.08352414518594742	0.00758643401786685
Replogle K562 essential	RPUSD3	0.3158705234527588	0.017510496079921722
Replogle K562 essential	RPUSD4	0.21315959095954895	0.03296222165226936
Replogle K562 essential	RRM1	0.49643221497535706	0.24269485473632812
Replogle K562 essential	RRM2	0.579227089881897	0.42423179745674133
Replogle K562 essential	RRN3	0.13660648465156555	0.01264048833400011
Replogle K562 essential	RRP1	0.6766780018806458	0.09936308860778809
Replogle K562 essential	RRP12	0.21140339970588684	0.04305911064147949
Replogle K562 essential	RRP15	0.5199268460273743	0.15560227632522583
Replogle K562 essential	RRP7A	0.5620575547218323	0.0834106057882309
Replogle K562 essential	RRP9	0.5634238719940186	0.10493110120296478
Replogle K562 essential	RRS1	0.4739028215408325	0.05922742187976837
Replogle K562 essential	RSL1D1	1.676928162574768	0.8463500738143921
Replogle K562 essential	RSL24D1	0.9799032211303711	0.34406954050064087
Replogle K562 essential	RSRC2	0.8119505643844604	0.232574462890625
Replogle K562 essential	RTCB	0.5628498196601868	0.061310362070798874
Replogle K562 essential	RTEL1	0.060348961502313614	0.013906626030802727
Replogle K562 essential	RTF1	0.4519490897655487	0.09558678418397903
Replogle K562 essential	RTTN	0.07965269684791565	0.09631140530109406
Replogle K562 essential	RUVBL1	0.941699206829071	0.1509966254234314
Replogle K562 essential	SACM1L	0.2312474101781845	0.019551971927285194
Replogle K562 essential	SAE1	0.6100348830223083	0.09402920305728912
Replogle K562 essential	SAMM50	0.4499511122703552	0.04151682183146477
Replogle K562 essential	SAP130	0.10949136316776276	0.06365780532360077
Replogle K562 essential	SAP18	0.9621785879135132	0.20663060247898102
Replogle K562 essential	SAP30BP	0.29323261976242065	0.18259024620056152
Replogle K562 essential	SARNP	0.6746305227279663	0.08880986273288727
Replogle K562 essential	SARS	0.5942109227180481	0.15871520340442657
Replogle K562 essential	SARS2	0.1595093458890915	0.04517139866948128
Replogle K562 essential	SART1	0.23044352233409882	0.12155040353536606
Replogle K562 essential	SART3	0.3938402235507965	0.04808441922068596
Replogle K562 essential	SASS6	0.3359714448451996	0.06312288343906403
Replogle K562 essential	SBDS	0.7761500477790833	0.16960209608078003
Replogle K562 essential	SBNO1	0.8288214206695557	0.23171965777873993
Replogle K562 essential	SCAF1	0.23778627812862396	0.04994772747159004
Replogle K562 essential	SCAP	0.22317107021808624	0.02862275019288063
Replogle K562 essential	SCD	0.7244250178337097	0.24585460126399994
Replogle K562 essential	SCFD1	0.5502825379371643	0.223075270652771
Replogle K562 essential	SCNM1	0.2789596617221832	0.0412384495139122
Replogle K562 essential	SDAD1	0.5218247175216675	0.07489165663719177
Replogle K562 essential	SDE2	0.31561994552612305	0.05943533778190613
Replogle K562 essential	SDHA	0.5599485039710999	0.07619324326515198
Replogle K562 essential	SDHAF2	0.2534824013710022	0.07357613742351532
Replogle K562 essential	SDHC	0.7010047435760498	0.08530426025390625
Replogle K562 essential	SDHD	0.5972560048103333	0.2652178108692169
Replogle K562 essential	SEC13	0.5627173781394958	0.14549140632152557
Replogle K562 essential	SEC16A	0.1807784140110016	0.0733628123998642
Replogle K562 essential	SEC61A1	0.38108983635902405	0.17292934656143188
Replogle K562 essential	SEC61B	1.3477755784988403	0.3097878098487854
Replogle K562 essential	SEC61G	1.209588885307312	0.2521078586578369
Replogle K562 essential	SEC63	0.6005263924598694	0.1493292897939682
Replogle K562 essential	SEH1L	0.25920945405960083	0.00819138903170824
Replogle K562 essential	SEM1	1.0904104709625244	0.14263604581356049
Replogle K562 essential	SENP6	0.4904191792011261	0.07938015460968018
Replogle K562 essential	SEPHS2	0.7110809683799744	0.07812806963920593
Replogle K562 essential	SEPSECS	0.06819690763950348	0.006337809842079878
Replogle K562 essential	SERBP1	2.506314754486084	0.8992695808410645
Replogle K562 essential	SETD1A	0.15331175923347473	0.07997435331344604
Replogle K562 essential	SETD2	0.6833858489990234	0.19640618562698364
Replogle K562 essential	SETDB1	0.12530283629894257	0.0035236161202192307
Replogle K562 essential	SF1	0.873988151550293	0.42829108238220215
Replogle K562 essential	SF3A1	0.5525934100151062	0.36455708742141724
Replogle K562 essential	SF3A2	0.38409045338630676	0.16420508921146393
Replogle K562 essential	SF3A3	1.190835952758789	0.3931823968887329
Replogle K562 essential	SF3B1	1.3484151363372803	0.95539391040802
Replogle K562 essential	SF3B2	1.0453667640686035	0.6632298231124878
Replogle K562 essential	SF3B3	0.5331794619560242	0.31764984130859375
Replogle K562 essential	SF3B4	0.34824758768081665	0.20308099687099457
Replogle K562 essential	SF3B5	1.084289789199829	0.3368082642555237
Replogle K562 essential	SFPQ	1.9572510719299316	1.0957506895065308
Replogle K562 essential	SFSWAP	0.4828745424747467	0.08679413050413132
Replogle K562 essential	SHQ1	0.11777299642562866	0.023998303338885307
Replogle K562 essential	SIN3A	0.23972682654857635	0.17943927645683289
Replogle K562 essential	SKA1	0.13499805331230164	0.0
Replogle K562 essential	SKA3	0.24160252511501312	0.032952819019556046
Replogle K562 essential	SKP1	1.6363632678985596	0.21712350845336914
Replogle K562 essential	SKP2	0.35160669684410095	0.03258582204580307
Replogle K562 essential	SLBP	0.9645720720291138	0.2524258494377136
Replogle K562 essential	SLC1A5	0.7075969576835632	0.21520397067070007
Replogle K562 essential	SLC25A10	0.12073727697134018	0.11851751804351807
Replogle K562 essential	SLC25A26	0.21369072794914246	0.2188417762517929
Replogle K562 essential	SLC25A3	2.1001718044281006	0.5397729277610779
Replogle K562 essential	SLC35B1	0.3484381437301636	0.0756385326385498
Replogle K562 essential	SLC39A10	0.3722021281719208	0.051353730261325836
Replogle K562 essential	SLC39A7	0.5337616205215454	0.04636740684509277
Replogle K562 essential	SLC39A9	0.09113755822181702	0.019575240090489388
Replogle K562 essential	SLC7A5	0.2547931969165802	0.05575428158044815
Replogle K562 essential	SLC7A6OS	0.19597741961479187	0.027531636878848076
Replogle K562 essential	SLU7	0.2700246274471283	0.08241458982229233
Replogle K562 essential	SMAGP	0.431793749332428	0.13723009824752808
Replogle K562 essential	SMARCB1	0.4312554597854614	0.23455418646335602
Replogle K562 essential	SMARCE1	0.8180382251739502	0.0937364399433136
Replogle K562 essential	SMC1A	0.9583054184913635	0.11579671502113342
Replogle K562 essential	SMC2	0.6391732692718506	0.14030790328979492
Replogle K562 essential	SMC3	0.8010865449905396	0.1924770027399063
Replogle K562 essential	SMC4	0.9566375613212585	0.43152448534965515
Replogle K562 essential	SMC5	0.26818016171455383	0.03440940007567406
Replogle K562 essential	SMC6	0.5839241147041321	0.06183238327503204
Replogle K562 essential	SMG1	0.4742533564567566	0.2914518713951111
Replogle K562 essential	SMG5	0.1464921534061432	0.005931748077273369
Replogle K562 essential	SMG6	0.12113453447818756	0.02121051773428917
Replogle K562 essential	SMU1	0.504368245601654	0.24009202420711517
Replogle K562 essential	SMUG1	0.19964870810508728	0.007713358383625746
Replogle K562 essential	SNAPC1	0.0615357980132103	0.0
Replogle K562 essential	SNAPC2	0.09001432359218597	0.040772393345832825
Replogle K562 essential	SNAPC3	0.10496335476636887	0.024719281122088432
Replogle K562 essential	SNAPC4	0.13457180559635162	0.1655331403017044
Replogle K562 essential	SNAPC5	0.1934172362089157	0.06182190403342247
Replogle K562 essential	SNF8	0.7922670245170593	0.0799713060259819
Replogle K562 essential	SNIP1	0.2148589789867401	0.021774528548121452
Replogle K562 essential	SNRNP200	0.9064095616340637	0.3820141553878784
Replogle K562 essential	SNRNP25	1.0246727466583252	0.12929901480674744
Replogle K562 essential	SNRNP27	0.36763814091682434	0.0582476370036602
Replogle K562 essential	SNRNP35	0.2373528778553009	0.033081572502851486
Replogle K562 essential	SNRNP40	0.9362196922302246	0.10054264962673187
Replogle K562 essential	SNRNP48	0.3420345187187195	0.04293641820549965
Replogle K562 essential	SNRNP70	0.8560732007026672	0.2821628749370575
Replogle K562 essential	SNRPA1	0.9401156306266785	0.4769137501716614
Replogle K562 essential	SNRPB	1.8621950149536133	1.2666678428649902
Replogle K562 essential	SNRPC	1.310727834701538	0.3002004027366638
Replogle K562 essential	SNRPD1	1.757758617401123	0.5513195991516113
Replogle K562 essential	SNRPD3	0.5512131452560425	0.22814440727233887
Replogle K562 essential	SNRPE	1.7900530099868774	0.729915976524353
Replogle K562 essential	SNRPF	1.4412972927093506	0.48609045147895813
Replogle K562 essential	SNRPG	1.7312043905258179	0.5411538481712341
Replogle K562 essential	SNUPN	0.1748957484960556	0.022105177864432335
Replogle K562 essential	SNW1	0.5233271718025208	0.3564748167991638
Replogle K562 essential	SNX15	0.13568520545959473	0.09447209537029266
Replogle K562 essential	SOD1	1.5988011360168457	0.13468042016029358
Replogle K562 essential	SOD2	0.4899377226829529	0.0628330260515213
Replogle K562 essential	SON	1.347274661064148	0.7919149994850159
Replogle K562 essential	SP2	0.0840793326497078	0.014334476552903652
Replogle K562 essential	SPATA5	0.21135644614696503	0.07447686791419983
Replogle K562 essential	SPATA5L1	0.0850013867020607	0.006670523434877396
Replogle K562 essential	SPC24	0.1795087307691574	0.009132890962064266
Replogle K562 essential	SPC25	0.3759894073009491	0.053050022572278976
Replogle K562 essential	SPCS2	1.1442480087280273	0.13774389028549194
Replogle K562 essential	SPCS3	0.6784014105796814	0.19986295700073242
Replogle K562 essential	SPDL1	0.4111406207084656	0.08342771977186203
Replogle K562 essential	SPRTN	0.19940774142742157	0.04885619506239891
Replogle K562 essential	SPTLC1	0.37956348061561584	0.08576109260320663
Replogle K562 essential	SPTSSA	0.5821000337600708	0.05138714984059334
Replogle K562 essential	SRBD1	0.13957102596759796	0.02362152189016342
Replogle K562 essential	SRCAP	0.2663927972316742	0.20972861349582672
Replogle K562 essential	SRF	0.0686039850115776	0.013241583481431007
Replogle K562 essential	SRFBP1	0.32027381658554077	0.02326081693172455
Replogle K562 essential	SRP14	1.6170214414596558	0.3417051434516907
Replogle K562 essential	SRP19	0.7235234975814819	0.10880180448293686
Replogle K562 essential	SRP54	0.5278927087783813	0.04401099309325218
Replogle K562 essential	SRP68	0.40833425521850586	0.0483505018055439
Replogle K562 essential	SRP72	1.172039270401001	0.1294248402118683
Replogle K562 essential	SRP9	1.5726515054702759	0.24700090289115906
Replogle K562 essential	SRPRB	0.4222138524055481	0.048649292439222336
Replogle K562 essential	SRRM1	1.1814178228378296	0.3076959252357483
Replogle K562 essential	SRRM2	1.541062355041504	0.481229692697525
Replogle K562 essential	SRRT	0.5898322463035583	0.11253168433904648
Replogle K562 essential	SRSF1	0.8189951181411743	0.18530282378196716
Replogle K562 essential	SRSF10	1.1841468811035156	0.148345485329628
Replogle K562 essential	SRSF11	1.2485452890396118	0.9665431380271912
Replogle K562 essential	SRSF2	1.6305574178695679	0.9344049096107483
Replogle K562 essential	SRSF3	1.8454338312149048	1.052416205406189
Replogle K562 essential	SRSF6	0.32957956194877625	0.05486719682812691
Replogle K562 essential	SRSF7	1.6026389598846436	0.35837286710739136
Replogle K562 essential	SS18L2	0.6799433827400208	0.052648529410362244
Replogle K562 essential	SSBP1	1.6413356065750122	0.26025623083114624
Replogle K562 essential	SSBP3	0.5155476927757263	0.37617358565330505
Replogle K562 essential	SSRP1	1.1929733753204346	0.25948813557624817
Replogle K562 essential	SSU72	1.0881767272949219	0.3500554859638214
Replogle K562 essential	STARD7	0.7504885792732239	0.10440514981746674
Replogle K562 essential	STAT5A	0.3790651559829712	0.09220872074365616
Replogle K562 essential	STIL	0.2215310037136078	0.05892927199602127
Replogle K562 essential	STRAP	0.9216761589050293	0.0991063192486763
Replogle K562 essential	STRIP1	0.08000752329826355	0.009031879715621471
Replogle K562 essential	STX18	0.20403385162353516	0.06472483277320862
Replogle K562 essential	STX5	0.11547834426164627	0.02591697871685028
Replogle K562 essential	SUGP1	0.09192710369825363	0.007229930721223354
Replogle K562 essential	SUGT1	0.9348867535591125	0.08974293619394302
Replogle K562 essential	SUMO2	2.0414059162139893	0.937072217464447
Replogle K562 essential	SUPT16H	1.378861904144287	0.18425945937633514
Replogle K562 essential	SUPT4H1	0.7082809209823608	0.2094878852367401
Replogle K562 essential	SUPT5H	0.44614705443382263	0.07231376320123672
Replogle K562 essential	SUPT6H	0.4700659513473511	0.09309389442205429
Replogle K562 essential	SUPV3L1	0.25899380445480347	0.040551576763391495
Replogle K562 essential	SURF6	0.5115922093391418	0.07621020823717117
Replogle K562 essential	SYF2	0.3354135751724243	0.05191132053732872
Replogle K562 essential	SYMPK	0.2805996835231781	0.05955088138580322
Replogle K562 essential	SYS1	0.14517904818058014	0.009997566230595112
Replogle K562 essential	TACC3	0.35073035955429077	0.23136752843856812
Replogle K562 essential	TADA2A	0.13919226825237274	0.032051749527454376
Replogle K562 essential	TADA3	0.46507662534713745	0.03760247677564621
Replogle K562 essential	TAF1	0.15218937397003174	0.02691444382071495
Replogle K562 essential	TAF10	0.3726840019226074	0.011013161391019821
Replogle K562 essential	TAF12	0.3110124468803406	0.01609300635755062
Replogle K562 essential	TAF1B	0.12175557762384415	0.010673974640667439
Replogle K562 essential	TAF1C	0.05405085161328316	0.020536066964268684
Replogle K562 essential	TAF1D	0.8358328938484192	0.24376021325588226
Replogle K562 essential	TAF2	0.2264389842748642	0.032743535935878754
Replogle K562 essential	TAF5	0.11894472688436508	0.012163594365119934
Replogle K562 essential	TAF6	0.1903383731842041	0.00847270805388689
Replogle K562 essential	TAF7	0.5326010584831238	0.061882443726062775
Replogle K562 essential	TAF8	0.16002462804317474	0.03459244966506958
Replogle K562 essential	TAMM41	0.17527656257152557	0.009226956404745579
Replogle K562 essential	TARDBP	0.6164247393608093	0.10445058345794678
Replogle K562 essential	TARS	1.1475789546966553	0.17612148821353912
Replogle K562 essential	TARS2	0.14435215294361115	0.030177155509591103
Replogle K562 essential	TBCA	1.3269203901290894	0.11322331428527832
Replogle K562 essential	TBCB	0.31059372425079346	0.026839639991521835
Replogle K562 essential	TBCC	0.23480242490768433	0.08771276473999023
Replogle K562 essential	TBCD	0.11452065408229828	0.04774320498108864
Replogle K562 essential	TBL3	0.24188052117824554	0.028939448297023773
Replogle K562 essential	TBP	0.14002883434295654	0.02735239639878273
Replogle K562 essential	TCERG1	0.7365800142288208	0.08706226199865341
